GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 5.b
Created: Fri Sep 29 17:56:42 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Sr88,44.71,44.53,6.75,6.87,28.74,-0.00031,0.00049,0.00086,0.00098,0.00088,0.00052,0.00208,0.00123,0.00097,0.00054,0.00104,0.00058,44.94,44.98,6.91,6.96,28.74,-0.00042,0.00001
Y89,250.84,243.17,20.80,20.69,15.56,0.0181,0.0243,0.0649,0.0618,0.0578,0.0662,0.0556,0.0626,0.0518,0.0618,0.0679,0.0673,252.20,254.40,21.08,21.43,15.56,0.0199,0.0161
Zr90,92.59,90.80,7.88,7.89,33.21,0.0164,0.0128,0.0138,0.0106,0.0120,0.0126,0.0093,0.0102,0.0111,0.0142,0.0161,0.0175,92.39,93.42,8.00,8.06,33.21,0.0154,0.0072
Nb93,1231.40,1204.31,101.22,101.54,33.33,0.0217,0.0069,0.0029,0.0040,0.0002,0.0063,0.0102,0.0067,0.0064,0.0040,-0.0040,-0.0024,1197.51,1204.41,102.49,100.88,33.33,-0.0004,-0.013
Ba135,134.02,131.39,11.42,11.81,200.29,-0.0044,-0.021,0.0004,0.0053,-0.0122,0.0034,0.0062,0.0089,0.0001,0.0029,-0.0039,-0.0043,132.35,130.85,11.86,11.58,200.29,0.0009,0.0190
Ba137,134.01,132.44,11.93,11.57,200.29,-0.0117,0.0015,0.0005,-0.0011,0.00073,0.0040,0.0028,-0.0039,0.0027,0.0022,0.0045,0.0042,132.44,132.32,11.71,11.67,200.29,-0.0070,-0.0045
La139,1236.14,1215.06,101.21,101.22,67.30,0.0044,-0.0057,0.00,0.0012,0.0020,-0.0035,0.122,-0.0007,0.0037,0.0022,-0.0032,0.0102,1231.36,1247.03,103.95,102.99,67.30,0.00,0.0089
Ce140,506.04,488.72,41.81,42.56,55.69,-0.0040,-0.0023,0.0023,0.00296,0.0044,0.0101,0.0782,0.0239,0.0006,0.0063,0.0022,0.0235,493.13,496.62,41.82,41.97,55.69,0.0009,0.0034
Gd157,1677.32,1621.46,137.35,140.67,21.93,-0.058,0.025,0.038,-0.037,0.045,0.340,-0.009,0.024,-0.021,-0.021,0.049,0.002,1581.64,1608.95,134.01,135.54,21.93,-0.024,0.013
Yb172,2177.53,2126.97,185.93,181.74,13.67,0.135,0.169,0.211,0.172,0.147,0.202,0.134,0.162,0.096,0.162,0.144,0.105,2185.70,2234.73,186.24,187.10,13.67,0.097,0.034

GLITTER!: Mean Raw CPS background NOT subtracted.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,    848037,    870550,     55251,     54221,    19459,      7360,      8594,     14853,     17970,     18381,     13939,     18724,     18078,     17657,     18150,     11788,     17280,    874548,    869075,     51390,     57348,    20063,      7119,      8556
B11,    148106,    150012,     13732,     13067,     6396,      5849,      6139,     27156,     32894,     30301,     22433,     28075,     24455,     22414,     21330,     13582,     15015,    161473,    155650,     15001,     16166,     9621,      9413,      9034
Na23, 175820448, 175233344, 124123224, 119833872, 35772812,     99112,    209083,    157453,    235371,    235003,    163872,    258662,    244317,    242416,    245832,    121087,    178854, 179590480, 178426416, 114906936, 128032912, 38076832,    100858,    211846
Mg24,    355098,    362090,     35420,     34485, 15007433, 235897552, 253821056, 301866464, 466802624, 458687264, 315047808, 491704000, 456934112, 445914080, 443525216, 227438304, 318013440,    382171,    364297,     33467,     36985, 16436918, 249782128, 260115936
Mg25,     44572,     46091,      4344,      4033,  1872356,  31110532,  33015216,  39426940,  59683084,  60042368,  41267360,  63657704,  58235924,  59363484,  58364636,  29472762,  42145964,     47964,     46664,      4028,      4436,  2035817,  32825132,  33854704
Mg26,     50784,     52900,      5855,      5639,  2109178,  34571712,  37099932,  44139288,  66942000,  67303136,  46105196,  72009296,  66404780,  65651240,  65035396,  32818730,  46573292,     55270,     52765,      5833,      6315,  2297778,  36658000,  37482904
Al27,   6432295,   6587677,   4966115,   4840198, 43925952,     43337,     89030,    124955,    185244,    176709,    131933,    188556,    165339,    176178,    180462,     99635,    125212,   7032813,   6799457,   4689578,   5243801, 47433576,     45653,     90463
Si29,   4622769,   4673119,   3419645,   3347718,  3312325,   2575405,   2767720,   3871377,   5760049,   5848011,   4143877,   6306258,   5796676,   5925404,   5797918,   2884047,   4084910,   4867832,   4689599,   3204017,   3567560,  3568894,   2716663,   2860420
Si30,   4070823,   4211324,   3304725,   3232204,  3252281,   2726720,   2884594,   4253139,   5521510,   5553520,   4202506,   5715453,   5330969,   5357092,   5289104,   3254062,   4020986,   4463878,   4324611,   3274915,   3531178,  3515963,   2950048,   3026878
P31,     44445,     44898,      9524,      9598,   122227,      7683,      8517,     25909,     39847,     38702,     29320,     39057,     35902,     40098,     43228,     18740,     25386,     47515,     47073,     10048,     10257,   135429,      8488,      9147
Ca43,    114608,    119899,     87127,     84117,    63946,       679,       804,      2961,      3881,      4086,      3127,      4213,      3960,      3881,      3837,      2604,      3034,    122086,    118333,     79026,     89045,    67739,       707,       853
Ca44,   1803319,   1875925,   1376140,   1338652,  1011709,     20964,     25343,     68410,     89107,     88773,     70226,     94328,     88622,     83702,     83286,     52674,     65329,   1962199,   1888872,   1263641,   1428990,  1076643,     23553,     26929
Sc45,    328391,    337670,     23002,     22445,    22359,      4148,      3692,      8263,     11393,     11481,      8519,     12135,     10815,     11102,     10783,      6153,      7999,    354890,    343531,     21248,     23545,    23668,      4498,      3854
Ti47,     26814,     27006,      1700,      1751,   737229,       355,      2215,     11599,     17541,     16919,     13994,     18952,     15637,     17598,     18963,      9361,     11509,     28177,     27410,      1724,      1915,   779108,       404,      2140
Ti49,     20375,     21217,      1363,      1287,   568026,       233,      1695,      8903,     13586,     12729,     10778,     14580,     12106,     13754,     14523,      7092,      8852,     21832,     20978,      1248,      1363,   598423,       277,      1710
V51,    418355,    425684,     24902,     24082,   348445,      2832,      5703,      9471,     16209,     15733,     10400,     16845,     14647,     16438,     16960,      6924,     10657,    433658,    426476,     23168,     25941,   368305,      2880,      5804
Cr53,     36980,     37679,      2327,      2299,     1276,     11671,     23657,      6583,      7680,      7489,      6408,      8717,     10308,      7843,      7034,      4334,      8353,     40320,     38997,      2382,      2582,     1432,     12410,     24788
Mn55,    438433,    452463,     29616,     28866,  1358305,   1028217,    954905,   4415451,   6585807,   6629921,   4651991,   7274344,   6758352,   6615223,   6606845,   3021296,   4563465,    476515,    462516,     28266,     31242,  1491897,   1105946,   1001525
Co59,    330473,    335299,     19801,     19245,    27584,    112765,    121655,    246263,    387564,    386917,    258441,    416025,    388449,    386960,    377247,    170729,    269703,    359512,    354999,     18991,     21148,    30221,    122201,    129382
Ni60,     81203,     83126,      4775,      4658,     1951,    519883,    566763,     66267,     88993,     90720,     58468,     97176,    109305,     94579,     86268,     45184,     87494,     90245,     86041,      4702,      5090,     2125,    566372,    620476
Ni62,     11918,     12135,       671,       641,      364,     76238,     84027,      9731,     13250,     13443,      8786,     14450,     16180,     13685,     12583,      6814,     12881,     13199,     12650,       682,       790,      395,     84056,     90481
Cu63,    215319,    217736,     12818,     12443,     7907,       442,      1921,       178,       293,       294,       215,       817,       349,       327,       300,       135,       144,    238938,    228469,     12774,     13548,     8731,       492,      2313
Zn66,     84784,     85293,      5126,      4874,    27919,     10130,     12339,     50089,     70031,     71650,     52501,     83541,     76604,     75454,     72421,     33896,     52537,     88807,     83751,      4662,      5126,    30403,     10338,     13017
Zn67,     13488,     13496,       813,       775,     5380,      1485,      1793,      7408,     10227,     10719,      8002,     12073,     10847,     11386,     11067,      4938,      7851,     14134,     13461,       733,       922,     5968,      1485,      1916
Ga69,    400778,    396715,     23466,     22276,    52293,        33,        88,       230,       322,       327,       226,       346,       320,       385,       380,       177,       206,    427138,    406836,     22278,     24714,    60563,        37,       107
Sr88,    499745,    520852,     55456,     54511,   291111,         6,         6,        16,        25,        21,        10,        55,        34,        26,        15,        12,        10,    539001,    523204,     51873,     58932,   310454,        10,         3
Y89,    411067,    416865,     25048,     24052,    23060,        28,        39,       155,       219,       210,       169,       215,       222,       188,       219,       119,       168,    440281,    430553,     23019,     26385,    24420,        31,        32
Zr90,    187345,    192274,     11729,     11343,    60900,        31,        25,        40,        46,        53,        40,        44,        45,        53,        62,        40,        57,    200618,    196751,     10880,     12358,    64967,        35,        14
Nb93,    371103,    380139,     22469,     21794,     9137,         7,         4,         2,         6,         1,         5,         7,         4,         9,         6,         1,         4,    392675,    383359,     21073,     23416,     9884,         4,         2
Ba135,     37528,     38508,      2355,      2356,    50843,         1,         0,         1,         5,         0,         1,         8,         9,         2,         4,         1,         2,     39824,     38189,      2237,      2461,    54302,         2,         5
Ba137,     64572,     66786,      4229,      3959,    87462,         4,         2,         3,         1,         0,         3,         4,         1,         4,         2,         3,         3,     68502,     66380,      3794,      4264,    93319,         0,         3
La139,    433089,    445098,     26039,     25116,    21288,         2,         2,         0,         2,         1,         2,       103,         2,         5,         3,         1,         5,    455746,    447231,     24041,     26840,    22355,         0,         3
Ce140,    584548,    590199,     35446,     34813,    58061,         0,         1,         3,         7,        12,        18,       212,        62,         4,        21,         6,        42,    600748,    586183,     31837,     35994,    60868,         3,         6
Gd157,     89792,     91154,      5448,      5403,     1078,         1,         1,         3,         2,         5,        29,         3,         2,         5,         3,         2,         1,     96110,     95126,      5132,      5873,     1221,         0,         0
Yb172,    150636,    154000,      9463,      8936,      857,         8,        14,        22,        25,        22,        21,        23,        24,        16,        27,        14,        13,    162532,    161188,      8670,      9826,      915,         6,         5

GLITTER!: Mean Raw CPS background subtracted.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,    843520,    866157,     50643,     49960,    15243,      3140,      4334,     10960,     14287,     14555,     10048,     14934,     13983,     13607,     14284,      7624,     13217,    870358,    864894,     47112,     53016,    16014,      3103,      4471
B11,    147493,    149421,     13193,     12528,     5805,      5312,      5563,     25805,     31669,     29115,     21271,     26875,     23303,     21449,     20420,     12642,     14101,    160756,    154916,     14229,     15316,     8866,      8581,      8282
Na23, 175785680, 175194704, 124083424, 119795912, 35734772,     63822,    173821,    125643,    203407,    202535,    131212,    226163,    211253,    208717,    212784,     87986,    145168, 179556400, 178388384, 114856576, 127997096, 38038556,     65695,    177597
Mg24,    352272,    361254,     34468,     33620, 15006672, 235896736, 253814752, 301865792, 466800416, 458681472, 315046144, 491701024, 456929056, 445912768, 443516864, 227429616, 318010592,    377969,    363491,     32659,     36211, 16436038, 249780736, 260115184
Mg25,     44139,     45968,      4240,      3899,  1872238,  31110428,  33014314,  39426844,  59682312,  60041192,  41266416,  63657180,  58234436,  59362968,  58361732,  29472112,  42145244,     47713,     46544,      3937,      4322,  2035688,  32824844,  33854580
Mg26,     49597,     51915,      4751,      4607,  2108039,  34570584,  37098592,  44137360,  66936088,  67296728,  46102740,  72007392,  66403124,  65649116,  65033532,  32816814,  46571320,     52965,     51440,      4576,      4947,  2296339,  36656608,  37481628
Al27,   6431909,   6586531,   4965605,   4839600, 43925352,     42207,     88602,    124443,    184808,    176375,    131588,    188221,    164997,    175809,    180081,     99243,    124839,   7032448,   6798931,   4689110,   5243297, 47433040,     42911,     89958
Si29,   4602326,   4651369,   3397836,   3325748,  3289529,   2554767,   2747024,   3824585,   5720834,   5811258,   4107840,   6271430,   5763230,   5893473,   5766567,   2853089,   4055904,   4842481,   4663620,   3178815,   3542830,  3542073,   2691839,   2835910
Si30,   3392681,   3519321,   2604472,   2524246,  2526289,   2052647,   2191689,   2940965,   4410428,   4475408,   3147257,   4688668,   4334164,   4402738,   4348023,   2335046,   3123906,   3660865,   3512781,   2478388,   2741383,  2704360,   2197868,   2267946
P31,     39021,     38565,      3267,      3348,   116176,      1527,      2649,     16945,     31690,     31126,     21989,     31864,     28870,     33247,     36533,     11963,     18854,     41606,     40294,      3229,      3625,   128508,      1835,      2934
Ca43,    114400,    119670,     86907,     83909,    63809,       397,       646,      2699,      3639,      3880,      2986,      4060,      3791,      3673,      3712,      2424,      2886,    121880,    118161,     78818,     88873,    67574,       485,       748
Ca44,   1796280,   1869198,   1369056,   1331734,  1004647,     14340,     18688,     56003,     78072,     78205,     59946,     84073,     78133,     74147,     73289,     43199,     55899,   1953563,   1880658,   1255344,   1420859,  1068343,     15785,     18986
Sc45,    327943,    337263,     22549,     22012,    21947,      3742,      3310,      7716,     10929,     10992,      8056,     11639,     10315,     10617,     10343,      5706,      7549,    354415,    343098,     20779,     23112,    23284,      4085,      3450
Ti47,     26795,     26979,      1676,      1728,   737195,       300,      2194,     11569,     17522,     16885,     13971,     18924,     15601,     17577,     18930,      9333,     11483,     28145,     27385,      1714,      1888,   779074,       348,      2134
Ti49,     20349,     21179,      1342,      1255,   568012,       206,      1656,      8879,     13553,     12707,     10746,     14549,     12055,     13723,     14463,      7059,      8827,     21799,     20948,      1237,      1329,   598407,       253,      1692
V51,    418313,    425634,     24856,     24035,   348392,      2767,      5653,      9443,     16139,     15668,     10343,     16790,     14589,     16395,     16895,      6867,     10598,    433615,    426407,     23120,     25873,   368252,      2834,      5749
Cr53,     36899,     37553,      2194,      2181,     1178,     11568,     23521,      6391,      7465,      7304,      6239,      8491,     10141,      7655,      6860,      4134,      8197,     40163,     38810,      2243,      2444,     1274,     12229,     24621
Mn55,    435950,    449928,     27058,     26216,  1355759,   1025661,    952526,   4412524,   6582900,   6627372,   4649364,   7271701,   6755397,   6612552,   6604118,   3018657,   4560791,    474019,    459877,     25759,     28707,  1489145,   1103403,    999282
Co59,    330461,    335268,     19779,     19238,    27573,    112753,    121643,    246247,    387554,    386911,    258424,    416018,    388439,    386936,    377241,    170711,    269688,    359508,    354984,     18957,     21139,    30215,    122188,    129382
Ni60,     81185,     83113,      4761,      4638,     1934,    519862,    566749,     66259,     88982,     90716,     58463,     97163,    109296,     94571,     86266,     45163,     87487,     90231,     86024,      4690,      5076,     2114,    566364,    620461
Ni62,     11900,     12128,       671,       636,      364,     76229,     84016,      9728,     13237,     13434,      8774,     14445,     16174,     13675,     12583,      6814,     12873,     13189,     12642,       682,       786,      392,     84048,     90463
Cu63,    215305,    217702,     12806,     12422,     7884,       439,      1912,       164,       285,       287,       190,       798,       335,       327,       269,       116,       132,    238921,    228428,     12734,     13520,     8707,       472,      2295
Zn66,     84757,     85273,      5109,      4849,    27881,     10107,     12325,     50054,     70005,     71626,     52488,     83502,     76566,     75431,     72380,     33877,     52513,     88776,     83734,      4644,      5103,    30359,     10312,     12996
Zn67,     13481,     13493,       812,       775,     5371,      1485,      1792,      7399,     10220,     10714,      7995,     12062,     10837,     11376,     11059,      4932,      7847,     14122,     13452,       733,       919,     5968,      1476,      1907
Ga69,    400765,    396655,     23443,     22267,    52284,        20,        84,       224,       314,       327,       223,       340,       308,       367,       376,       174,       204,    427120,    406816,     22260,     24699,    60561,        32,       101
Sr88,    499744,    520850,     55451,     54508,   291099,         0,         5,        13,        23,        21,         9,        55,        29,        24,        13,        12,        10,    538994,    523196,     51865,     58929,   310446,         0,         0
Y89,    411064,    416861,     25036,     24048,    23060,        27,        39,       155,       219,       208,       169,       215,       222,       188,       219,       119,       168,    440269,    430541,     23010,     26379,    24417,        31,        26
Zr90,    187342,    192268,     11724,     11336,    60899,        30,        25,        40,        46,        53,        40,        44,        45,        50,        62,        35,        54,    200616,    196746,     10876,     12355,    64963,        30,        14
Nb93,    371103,    380133,     22466,     21787,     9133,         6,         2,         1,         2,         0,         3,         7,         4,         4,         2,         0,         0,    392671,    383348,     21070,     23412,     9876,         0,         0
Ba135,     37528,     38506,      2352,      2348,    50841,         0,         0,         0,         3,         0,         1,         4,         5,         0,         1,         0,         0,     39821,     38186,      2234,      2461,    54299,         0,         5
Ba137,     64570,     66783,      4228,      3959,    87462,         0,         0,         0,         0,         0,         3,         3,         0,         2,         2,         2,         3,     68502,     66376,      3790,      4263,    93319,         0,         0
La139,    433087,    445090,     26026,     25116,    21288,         1,         0,         0,         0,         1,         0,       101,         0,         2,         1,         0,         5,    455740,    447228,     24037,     26839,    22354,         0,         3
Ce140,    584544,    590190,     35440,     34811,    58061,         0,         0,         3,         7,        11,        18,       212,        59,         1,        15,         2,        41,    600748,    586183,     31821,     35993,    60865,         0,         3
Gd157,     89789,     91147,      5443,      5403,     1078,         0,         1,         3,         0,         5,        29,         0,         2,         0,         0,         2,         0,     96105,     95123,      5129,      5870,     1215,         0,         0
Yb172,    150636,    153997,      9459,      8932,      857,         8,        11,        21,        25,        22,        21,        22,        24,        14,        24,        10,        11,    162530,    161188,      8670,      9826,      915,         6,         2
GLITTER!: Fractionation%.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
Li7,-2.37199,-1.68328,3.57119,1.15459,1.05964e-005,-3.02247,0.126666,-3.59183,2.27341,-0.268135,-5.18917,2.97563,9.23888,1.89517,6.03294,1.35232,2.87170,-0.0675943,-0.248623,4.82384,5.35673,1.05964e-005,10.5669,-7.99369
B11,-1.04951,-1.97141,2.29976,-2.59643,-3.17891e-005,3.10723,0.818300,-12.7348,-5.53043,-5.16659,-4.14327,-8.37053,-5.34770,-14.1180,-9.09380,-2.91568,-1.77133,-2.34830,-2.85368,5.69855,1.24771,-2.38419e-005,2.73295,-5.83045
Na23,-2.02765,0.402389,-0.769007,-1.92688,1.62760e-005,2.27974,2.75844,6.23000,9.12052,-0.135659,4.46395,4.03729,13.7717,4.54286,5.52364,4.88600,4.01801,-1.73093,-1.83163,1.64779,2.08216,3.25521e-005,0.507005,-1.01325
Mg24,-1.92624,-2.63598,-0.203929,-2.65167,9.08430e-006,1.58159,-0.319530,-3.64648,-0.0128455,-4.63490,-1.24602,-2.35981,1.25290,-6.95516,-0.206171,-2.04143,-4.06885,-0.982461,1.39878,4.64027,5.76479,2.72529e-005,0.998116,-1.89255
Mg25,-1.50760,0.733451,10.5096,2.17951,-3.63372e-005,2.84036,1.29263,0.197774,1.21480,-1.12978,-0.649722,-0.926507,0.653477,-2.67818,-1.53893,1.07595,-4.57272,-0.239991,0.277039,5.64092,6.02797,9.08431e-006,3.02686,-4.01095
Mg26,3.84148,2.45769,4.93940,3.50996,-6.35901e-005,4.29108,1.81391,-0.298503,2.28807,-1.07749,1.92685,1.04566,5.27455,-2.28997,-0.154913,1.97317,0.190832,-0.445822,3.28007,3.13837,8.15279,-1.81686e-005,1.61557,-1.89335
Al27,-1.73808,0.301370,-0.284408,-2.28119,4.40762e-005,0.567997,-1.30645,-5.15906,-1.98999,-4.04134,-2.84845,-4.36171,1.79814,-5.73185,-1.18288,2.66484,-0.137967,1.60023,4.43709,4.95064,5.33792,0.000000,6.61388,-1.53001
Si29,-0.140866,0.623069,2.66753,0.870678,2.45773e-005,1.61677e-005,2.42516e-005,1.71112e-005,2.55687e-005,2.54648e-005,2.56734e-005,2.55101e-005,3.39531e-005,2.55166e-005,3.39444e-005,2.55948e-005,1.70763e-005,-1.29620,-0.274981,2.62993,1.79754,6.14432e-006,4.04193e-005,4.04193e-005
Si30,1.07200,-0.877088,2.52813,3.67846,-6.14432e-006,3.10276,-0.0540273,-5.67706,3.67534,-3.42216,0.490087,-0.0396831,0.429367,-2.60503,-2.36245,-0.0222037,1.38651,1.09866,0.829864,5.45827,3.37734,-6.14432e-006,2.93599,-0.890551
P31,0.315427,-1.15155,1.63463,6.58287,7.62939e-006,-11.4055,11.4313,6.24143,6.47048,4.49798,1.00118,2.74715,12.1387,-2.07746,-1.13579,6.15387,2.71208,2.59138,-1.40288,7.55768,1.86722,-3.05176e-005,-21.2373,-11.8472
Ca43,2.86153e-005,2.86153e-005,1.84492e-005,2.76738e-005,3.09406e-005,4.69233,-4.26738,3.88099,-2.61097,-6.70717,1.49679,5.22239,9.86997,-6.51274,2.99315,-2.62466,1.05510,9.53844e-006,9.53844e-006,9.22460e-006,1.84492e-005,7.73515e-006,-28.1593,-13.4182
Ca44,-2.18345,-1.37070,-1.36936,-1.88108,-3.86757e-005,3.85208,-2.75618,-2.28455,-2.51567,-5.13600,-1.22733,-1.91882,1.61476,-5.99199,0.133412,-0.541325,-0.651424,1.63658,1.35527,5.98340,4.20737,-4.64109e-005,3.57292,1.00872
Sc45,1.64074,1.46873,1.59492,-0.287876,-1.15597e-005,7.36629,-3.57406,-4.17802,0.0110974,-3.13322,-2.05869,-2.43921,-0.641019,-7.57852,1.37984,-1.07321,-0.795324,1.07782,0.652192,1.71520,0.703687,-1.15597e-005,1.63756,-14.4433
Ti47,2.25666,0.101228,1.47101,5.53120,-2.07779e-005,5.00667,-1.67690,-6.39494,1.00087,-4.44471,-1.55150,-3.27980,-0.935730,-8.14705,-2.60138,-4.41151,-0.460541,1.62455,3.17479,-8.44536,-0.423962,-5.54078e-005,13.2157,-2.46119
Ti49,-0.322386,-1.39662,-2.15050,-1.79578,6.92598e-005,-18.1044,5.28641,-1.62905,-5.74813,-5.22213,-0.229484,-1.08982,-2.68825,-6.87378,-0.957750,1.89932,2.16530,1.44987,0.933929,-6.07828,-2.02051,6.92597e-006,-4.87063,-9.40760
V51,-3.17538,-2.70454,-2.32848,-0.961906,3.59030e-005,0.178537,-1.36002,3.53160,3.57183,0.824731,1.28601,-2.59219,2.35276,-2.08710,2.12461,-3.80523,3.24119,-0.119979,-1.34945,6.07781,1.88758,7.18061e-006,1.09334,5.74270
Cr53,3.17715,5.57613,8.61839,0.991554,-2.24394e-005,5.20839,2.55980,-2.16680,6.66474,-6.19673,6.52186,1.53927,4.74211,-0.0750574,3.05819,-4.89962,-7.09679,-7.79147,-8.75717,-9.50023,-5.85948,-5.60985e-005,-5.04205,-10.7178
Mn55,-2.43310,-1.10509,2.90810,0.527525,-2.36265e-005,-0.543267,-0.746543,-1.00671,3.68264,-2.27209,1.57392,0.709773,1.68949,0.429386,1.33561,0.153479,-1.37836,-0.829969,-0.328705,5.51197,5.04619,1.57510e-005,4.87723,-2.87664
Co59,-2.27610,-1.28670,1.38335,-3.16799,1.00387e-005,1.70698,3.44635,1.22169,2.01419,2.36113,4.10678,1.63428,3.07561,2.54654,3.38527,5.03224,0.627720,-0.908356,-1.94250,-1.24536,1.70644,1.00387e-005,4.12358,1.67190
Ni60,1.39690,-4.56523,-0.143666,-1.95677,-7.33596e-006,1.49428,-1.00777,3.39123,1.29676,-3.54334,-2.71066,0.611688,0.732371,-4.19392,6.06488,-3.48018,1.10329,-3.13648,-6.02459,-5.78313,-3.70416,-7.33596e-006,0.205945,-4.35253
Ni62,-13.6229,-17.6243,-15.0532,-8.23603,2.20079e-005,-6.34332,-6.25880,-10.3950,-6.76341,-7.90330,-3.94654,-0.919444,3.12638,-7.57045,1.25750,-2.70857,0.548602,-8.17378,-6.92152,-7.64146,-6.33452,1.46719e-005,3.79988,-0.433491
Cu63,-5.00832,-5.09699,-2.44593,-4.13398,-2.72478e-005,-22.3631,-4.17006,-6.37004,-1.24906,-11.8231,-4.51807,-103.265,-30.9217,-14.1219,-5.69254,-35.2813,22.2677,-0.670959,-0.119936,0.652585,0.865590,-2.72478e-005,7.06260,3.37919
Zn66,1.93388,1.77344,-0.486085,1.37596,-7.93457e-005,4.39397,2.54823,8.59347,13.8408,9.67117,7.43697,1.93491,17.1325,9.54521,13.5325,7.96837,10.9545,-2.67496,-0.522802,1.19705,-3.75197,1.22070e-005,2.88880,1.94257
Zn67,0.0494392,3.04774,11.8085,7.87309,1.83105e-005,5.61805,-0.774676,4.86472,14.0658,5.36848,5.28749,6.04739,10.1408,12.4816,11.8549,-0.0359794,2.77470,0.156206,2.15577,1.86159,-0.427032,0.000000,5.84805,6.74816
Ga69,-3.32965,-1.04322,-2.89980,-3.00285,8.29282e-006,127.550,-73.3847,-12.0807,23.6862,-20.0160,11.6895,-10.1518,-14.7803,1.31827,22.6606,28.7215,-2.86671,-1.97274,2.51248,-1.29450,2.40924,-1.65856e-005,28.6742,27.3006
Sr88,2.08388,-0.0272892,0.491539,2.41377,-2.67698e-005,-225.729,-136.814,43.8179,-29.6283,-129.130,-30.7740,-127.785,-96.2909,-19.0163,36.5628,19.5488,23.3714,2.56415,2.04696,2.80449,3.94459,-1.78465e-005,147.111,0.000000
Y89,1.16655,0.865469,0.937112,0.194219,1.08991e-005,-28.1361,-28.3026,-13.3617,-38.2504,-34.3906,13.3385,15.7844,0.864058,19.6903,-15.2645,-11.0128,-1.24188,-0.254795,-1.51898,0.131684,0.147383,-2.17983e-005,-23.6240,-7.51676
Zr90,2.27460,1.34158,1.79699,0.191934,-8.29282e-006,47.7617,-1.50120,-38.8714,-50.6670,-34.6245,-88.2540,-46.8340,35.5432,-0.187708,-14.3058,-62.9048,7.00171,0.143027,-0.628644,-0.487631,-0.0184826,2.48785e-005,-47.4334,-87.4134
Nb93,4.81784,4.50769,3.61575,5.91136,-7.62940e-006,41.8669,109.937,-348.358,173.547,-1875.47,112.590,-40.7583,90.2862,7.20491,-335.793,93.7395,-490.072,5.67256,3.85523,6.68528,5.34824,0.000000,7005.98,-18.3625
Ba135,2.00758,0.0210133,2.29436,6.44112,1.78727e-005,-215.442,32.4570,-30.9981,6.17419,23.3746,1.45394,-182.161,143.915,4702.64,-171.717,252.720,-74.9264,2.20778,0.532999,9.17290,6.11192,8.93633e-006,1184.00,90.0518
Ba137,1.24917,0.635772,1.60811,0.0578350,8.93633e-006,-10.2392,199.540,787.594,-238.365,-192.188,-194.364,-189.328,-60.4546,100.739,-192.449,-176.416,-189.228,-1.19521,-0.197047,8.56073,3.49202,1.78727e-005,-32.5852,215.052
La139,1.05576,-1.17003,0.424717,-2.07966,-1.54441e-005,1.99646,214.223,-NaN,10.2747,-192.924,246.229,-198.163,274.071,3.36865,179.875,-236.837,-188.719,1.55526,3.14359,1.19491,4.48142,-7.72206e-006,-NaN,-90.6372
Ce140,-0.673302,0.837499,2.43167,1.84888,2.14711e-005,-18.3645,-90.1127,-114.545,7.53509,-161.051,-79.0637,-183.130,-169.999,192.780,-139.056,-481.899,-68.7945,1.20167,2.56410,4.73648,2.29370,-2.14711e-005,0.431969,45.9775
Gd157,9.40627,4.31914,5.40367,1.26952,1.42127e-005,61.9767,13.1561,-192.559,-23.7874,-22.7264,-143.209,-243.730,110.517,-204.935,-104.020,7.51644,1894.72,0.0539625,-0.649459,-0.859500,3.15105,-3.55318e-005,7.96910,-191.469
Yb172,8.72326,7.49183,5.84253,5.45621,2.81320e-005,25.4359,-21.3573,-15.6135,70.4386,38.9139,30.0799,-5.38708,40.8554,49.9462,26.2899,59.9805,-102.933,-1.02720,-2.25395,-1.82289,-0.489155,-7.03300e-006,66.8042,190.972
GLITTER!: Fractionation/Uncertainty.
Element,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4,10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,STD610-11,STD610-12,612-11,612-12,BCR-2G-5,SCO-1-5,SCO-2-5
