GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 4.b
Created: Fri Sep 29 17:51:45 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Zr90,88.97,90.58,7.91,7.72,33.21,0.0108,0.0044,0.0106,0.0354,0.0260,0.0317,0.0293,0.0343,0.0191,0.0519,0.0270,0.0339,91.93,90.30,7.89,7.91,33.21,0.0126,0.0126
Nb93,1191.80,1198.36,99.82,99.53,33.33,0.0080,-0.0101,0.0069,0.0285,0.0182,0.0054,0.0180,0.0126,0.0091,0.092,0.095,0.0311,1221.13,1196.56,100.90,101.44,33.33,0.0231,0.0078
Ba135,131.41,133.53,11.81,11.66,200.29,-0.0094,0.0027,-0.0040,-0.0073,0.0051,0.0245,0.090,-0.0068,0.0115,0.348,0.0216,0.061,133.46,130.95,11.45,11.84,200.29,-0.0048,-0.021
Ba137,129.36,129.37,11.35,11.52,200.29,0.0061,0.0076,0.0008,-0.0009,0.0245,0.0214,0.0739,0.0079,0.0082,0.332,0.0006,0.0437,133.06,131.71,11.92,11.65,200.29,-0.0084,0.0018
La139,1231.72,1231.78,102.65,102.26,67.30,-0.0018,-0.0099,0.110,0.0140,3.55,0.193,0.325,0.0329,0.225,0.114,0.553,0.230,1237.78,1216.05,101.43,101.15,67.30,0.0047,-0.0053
Ce140,497.87,493.18,41.82,41.50,55.69,-0.0015,0.00065,1.440,0.0356,0.258,2.211,1.090,0.0677,0.1842,0.277,4.35,0.186,507.06,489.37,41.96,42.64,55.69,-0.0044,-0.0057
Gd157,1591.87,1606.46,137.14,135.79,21.93,0.043,-0.012,0.022,0.034,0.123,0.505,0.109,0.082,0.071,0.065,0.366,0.061,1643.57,1596.65,136.60,139.93,21.93,-0.064,0.027
Yb172,1895.81,1904.37,164.29,163.81,13.67,-0.022,0.051,0.259,0.448,0.469,0.615,0.518,0.472,0.551,0.497,0.544,0.501,2118.05,2082.75,184.56,181.01,13.67,0.145,0.152

GLITTER!: Mean Raw CPS background NOT subtracted.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,    864169,    859106,     59312,     56727,    19298,      7283,      8884,     31011,     32369,     32546,     32122,     31177,     32734,     32714,     32606,     22269,     40217,    848037,    870550,     54891,     53716,    19459,      7347,      8586
B11,    149570,    149133,     15182,     14340,     6783,      7020,      6911,     11100,      9655,      9668,      9955,      9378,      9350,      8851,      8178,      7142,     10293,    148106,    150012,     13636,     12970,     6396,      5831,      6153
Na23, 175041600, 177062816, 132916104, 125625320, 35851300,    101046,    206626,    207591,    242353,    245258,    243040,    261284,    249316,    243502,    373064,    170795,    308503, 175820448, 175233344, 123297272, 118968744, 35772812,     98231,    208091
Mg24,    354450,    361700,     37830,     35944, 14977802, 253745376, 256063408, 380588384, 319470080, 331200096, 335969408, 325535392, 328941472, 324574464, 294100416, 227227088, 380832192,    355098,    362090,     35112,     34107, 15007433, 235476016, 252033008
Mg25,     45573,     46395,      4812,      4355,  1868518,  32972496,  33430014,  50620192,  40727000,  43242072,  43786324,  42643136,  43796404,  42606004,  37356392,  29675356,  50439976,     44572,     46091,      4314,      3932,  1872356,  31055406,  32790620
Mg26,     51963,     52403,      6264,      5851,  2078232,  36277300,  36989436,  56395936,  45280664,  47874256,  49750852,  47047720,  48367852,  47414388,  41616516,  33056280,  55868472,     50206,     52900,      5801,      5604,  2109178,  34487448,  36899412
Al27,   6478796,   6629295,   5337865,   5102574, 44484292,     47165,     91230,    182732,    177750,    170574,    171105,    215390,    167868,    146636,    404756,    107747,    221266,   6432295,   6587677,   4931734,   4814353, 43925952,     43274,     88534
Si29,   4611690,   4727067,   3647713,   3511590,  3337404,   2753056,   2824005,   5842615,   5056154,   5240815,   5415319,   5180304,   5393217,   5230602,   4646649,   3626603,   6141120,   4622769,   4673119,   3389248,   3320030,  3312325,   2562076,   2757740
Si30,   4173140,   4185299,   3514533,   3390619,  3276270,   2857484,   2928726,   5044374,   4469497,   4573817,   4735291,   4484569,   4637288,   4674479,   4257025,   3496370,   5236781,   4070823,   4211324,   3284814,   3216263,  3252281,   2723739,   2877639
P31,     45349,     44760,      9840,      9936,   122326,      7858,      8652,     25697,     40498,     37950,     33042,     30653,     35470,     28757,     46707,     20647,     48722,     44445,     44898,      9519,      9563,   122227,      7671,      8537
Ca43,    116801,    118278,     92571,     88775,    62552,       661,       918,      5479,      5832,      6270,      6599,      6234,      6337,      5718,      5751,      4442,      7125,    114608,    119899,     86351,     83475,    63946,       676,       779
Ca44,   1837614,   1870166,   1485177,   1418721,   997451,     22114,     25702,    105752,    109287,    113687,    117347,    112685,    114807,    109881,    108556,     85200,    133391,   1803319,   1875925,   1364328,   1330987,  1011709,     20951,     25329
Sc45,    334066,    339645,     24991,     24025,    22297,      4568,      3838,     12150,     10908,     10898,     11144,     10724,     11212,     10552,      9782,      8015,     12836,    328391,    337670,     22835,     22358,    22359,      4128,      3692
Ti47,     27037,     27543,      1962,      1927,   732913,       463,      2191,     14415,     30269,     26221,     27485,     25788,     26080,     19142,     24260,     15176,     31452,     26814,     27006,      1742,      1726,   737229,       354,      2231
Ti49,     20512,     20903,      1457,      1373,   562390,       268,      1685,     11248,     23637,     19898,     21265,     19348,     20334,     14660,     18605,     11676,     24331,     20375,     21217,      1356,      1289,   568026,       229,      1683
V51,    417499,    422833,     26495,     25293,   349944,      2863,      5643,     27828,     28641,     26669,     27004,     26202,     27282,     25110,     24143,     17216,     32976,    418355,    425684,     24652,     23905,   348445,      2813,      5669
Cr53,     37627,     37477,      2507,      2454,     1247,     12248,     23907,      5591,      1442,      1419,      1452,      1593,      1418,      1368,      1249,       860,      1652,     36980,     37679,      2282,      2281,     1276,     11671,     23543
Mn55,    449184,    448038,     31616,     30373,  1360023,   1079497,    963456,   8761324,   8912865,   9231162,   9481652,   9042079,   9349917,   9277580,   8540631,   6196544,  11006019,    438433,    452463,     29363,     28649,  1358305,   1026182,    947686
Co59,    332411,    334205,     21334,     20506,    27155,    116280,    122150,    371024,    330751,    351105,    371890,    346058,    363361,    354214,    320869,    234835,    421597,    330473,    335299,     19695,     19090,    27584,    112533,    121218
Ni60,     82884,     82116,      5078,      4809,     1955,    546800,    567048,     95954,     67799,     73042,     71921,     72924,     75008,     72234,     63673,     48159,     81978,     81203,     83126,      4749,      4639,     1951,    518105,    563869
Ni62,     12449,     12321,       733,       676,      403,     80000,     82955,     13996,     10322,     10549,     10806,     10840,     10539,     10811,      9241,      6982,     12395,     11918,     12135,       665,       633,      364,     76209,     83756
Cu63,    221686,    222832,     13504,     13107,     7795,       394,      2039,       678,       793,       771,       950,       820,       731,       690,       695,       600,       901,    215319,    217736,     12743,     12345,     7907,       439,      1910
Zn66,     84382,     85233,      5510,      5036,    27425,     10417,     12195,    105553,     99371,    101732,    102597,    103753,    104379,    108710,     97358,     71620,    115908,     84784,     85293,      5078,      4847,    27919,     10073,     12199
Zn67,     13308,     13682,       835,       827,     5277,      1558,      1812,     15645,     15128,     15157,     15284,     15397,     16130,     15691,     14305,     10362,     17535,     13488,     13496,       806,       771,     5380,      1486,      1771
Ga69,    402371,    397134,     25104,     23647,    52948,        28,        87,       404,       376,       411,       442,       434,       442,       395,       560,       226,       468,    400778,    396715,     23291,     22144,    52293,        33,        85
Sr88,    514607,    518634,     59978,     56310,   283925,         2,         8,        38,        38,       141,       211,      1372,        57,        84,      5655,        53,       715,    499745,    520852,     54928,     54166,   291111,         6,         7
Y89,    413994,    421073,     26616,     25178,    22720,        28,        35,       460,       682,       704,       697,       719,       693,       675,       689,       525,       965,    411067,    416865,     24812,     23871,    23060,        26,        40
Zr90,    188348,    193952,     12783,     11959,    60641,        25,        20,        48,       141,       108,       142,       120,       146,        81,       194,        88,       165,    187345,    192274,     11682,     11303,    60900,        24,        25
Nb93,    373039,    379566,     23885,     22826,     9017,         4,         1,         5,        17,        13,         5,        13,        10,         8,        50,        43,        22,    371103,    380139,     22281,     21645,     9137,         7,         4
Ba135,     37869,     38949,      2610,      2469,    49935,         1,         0,         3,         0,         4,        14,        50,         3,         7,       178,         9,        41,     37528,     38508,      2344,      2347,    50843,         1,         0
Ba137,     65185,     65939,      4374,      4252,    87053,         2,         3,         2,         3,        26,        24,        72,         7,        10,       295,         7,        50,     64572,     66786,      4199,      3967,    87462,         4,         2
La139,    438815,    444383,     28005,     26740,    20776,         0,         0,        86,         9,      2520,       142,       229,        25,       160,        71,       276,       192,    433089,    445098,     25832,     24891,    21288,         2,         2
Ce140,    583639,    585523,     37534,     35720,    56594,         3,         0,      3677,        79,       605,      5347,      2515,       162,       434,       578,      7085,       511,    584548,    590199,     35203,     34584,    58061,         0,         1
Gd157,     90197,     92079,      5938,      5631,     1071,         3,         0,         6,         6,        17,        62,        15,        13,         7,         9,        28,         7,     89792,     91154,      5422,      5358,     1078,         2,         1
Yb172,    151665,    153413,      9951,      9458,      933,         5,         5,        51,        65,        70,        95,        76,        71,        84,        65,        55,        85,    150636,    154000,      9436,      8891,      857,         9,        13

GLITTER!: Mean Raw CPS background subtracted.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,    859450,    854461,     54638,     52361,    15004,      2962,      4770,     26634,     27915,     28200,     27852,     26769,     28248,     28313,     28201,     17626,     35706,    843520,    866170,     50282,     49472,    15243,      3116,      4267
B11,    148946,    148467,     14561,     13722,     6170,      6444,      6283,     10416,      9023,      9066,      9388,      8722,      8724,      8156,      7570,      6458,      9689,    147493,    149413,     13097,     12438,     5805,      5296,      5557
Na23, 175007472, 177026400, 132877720, 125588360, 35813664,     65377,    172458,    172903,    208395,    210748,    209486,    226938,    215517,    209585,    339430,    136289,    273566, 175785680, 175194848, 123257472, 118930920, 35734772,     63080,    172903
Mg24,    351906,    360442,     36888,     34985, 14976926, 253744352, 256061808, 380587456, 319467424, 331196864, 335964704, 325533920, 328937312, 324570688, 294091872, 227225360, 380829568,    352272,    361254,     34160,     33217, 15006672, 235475232, 252026608
Mg25,     45090,     46280,      4688,      4221,  1868379,  32972334,  33429682,  50620068,  40725880,  43241368,  43785616,  42642688,  43796008,  42604888,  37355752,  29674194,  50439368,     44139,     45966,      4214,      3803,  1872238,  31055302,  32789108
Mg26,     50659,     51323,      5136,      4794,  2077058,  36276212,  36988372,  56394888,  45278308,  47873012,  49749304,  47046028,  48366104,  47411676,  41615232,  33052986,  55867444,     49033,     51908,      4697,      4576,  2108039,  34486324,  36897956
Al27,   6478419,   6628707,   5337399,   5101991, 44483740,     46655,     90792,    182254,    177388,    170156,    170771,    215032,    167558,    146238,    404408,    107377,    220960,   6431909,   6586556,   4931224,   4813771, 43925352,     42100,     88110
Si29,   4589893,   4700435,   3624832,   3488928,  3313684,   2731337,   2802520,   5817552,   5034064,   5218601,   5393572,   5158403,   5371540,   5209167,   4624994,   3605162,   6119862,   4602326,   4651410,   3367439,   3297996,  3289529,   2541501,   2737066
Si30,   3461758,   3458720,   2789112,   2668383,  2533848,   2168598,   2215402,   4192891,   3734860,   3848340,   4019176,   3770721,   3926006,   3971893,   3548248,   2794696,   4535043,   3392681,   3519013,   2584561,   2508169,  2526289,   2050896,   2187317
P31,     39529,     38091,      3395,      3569,   115983,      1597,      2323,     19007,     34582,     31959,     27147,     24831,     29689,     23013,     40898,     15213,     43049,     39021,     38567,      3262,      3353,   116176,      1487,      2690
Ca43,    116589,    118053,     92341,     88548,    62329,       465,       748,      5298,      5652,      6068,      6417,      6076,      6147,      5488,      5547,      4256,      6941,    114400,    119665,     86131,     83261,    63809,       380,       611
Ca44,   1830141,   1863013,   1478108,   1411153,   990310,     15263,     18570,     97767,    101995,    106149,    110532,    105500,    107692,    102582,    101440,     77684,    126244,   1796280,   1869196,   1357244,   1324090,  1004647,     14299,     18700
Sc45,    333401,    339201,     24487,     23632,    21882,      4146,      3394,     11666,     10469,     10482,     10711,     10271,     10734,     10066,      9365,      7574,     12406,    327943,    337271,     22381,     21917,    21947,      3740,      3327
Ti47,     27015,     27529,      1933,      1899,   732888,       427,      2165,     14399,     30240,     26201,     27462,     25756,     26057,     19118,     24228,     15146,     31423,     26795,     26976,      1725,      1710,   737195,       297,      2212
Ti49,     20483,     20865,      1421,      1334,   562360,       240,      1647,     11213,     23609,     19855,     21229,     19320,     20296,     14628,     18583,     11653,     24281,     20349,     21180,      1336,      1258,   568012,       200,      1642
V51,    417446,    422776,     26391,     25243,   349890,      2798,      5608,     27773,     28579,     26611,     26959,     26142,     27234,     25060,     24099,     17167,     32927,    418313,    425636,     24606,     23853,   348392,      2753,      5619
Cr53,     37504,     37329,      2391,      2338,     1121,     12125,     23792,      5466,      1320,      1277,      1349,      1479,      1301,      1236,      1139,       744,      1523,     36899,     37552,      2155,      2154,     1178,     11571,     23398
Mn55,    446669,    445377,     29057,     27752,  1357394,   1076804,    960847,   8758401,   8910413,   9228620,   9479185,   9039585,   9347241,   9274943,   8537998,   6193995,  11003538,    435950,    449926,     26805,     26001,  1355759,   1023635,    945339
Co59,    332397,    334191,     21306,     20500,    27154,    116266,    122144,    371016,    330723,    351094,    371880,    346051,    363350,    354193,    320856,    234825,    421589,    330461,    335269,     19672,     19083,    27573,    112522,    121205
Ni60,     82866,     82099,      5070,      4798,     1952,    546786,    567032,     95935,     67783,     73028,     71904,     72914,     74987,     72224,     63648,     48138,     81973,     81185,     83111,      4734,      4621,     1934,    518083,    563855
Ni62,     12428,     12303,       730,       673,      398,     79992,     82951,     13990,     10315,     10537,     10788,     10840,     10530,     10805,      9232,      6974,     12386,     11900,     12128,       665,       629,      364,     76200,     83745
Cu63,    221672,    222807,     13487,     13096,     7763,       376,      2012,       675,       777,       756,       946,       803,       726,       682,       672,       579,       893,    215305,    217704,     12731,     12325,     7884,       437,      1900
Zn66,     84362,     85212,      5492,      5003,    27404,     10401,     12164,    105529,     99353,    101685,    102535,    103730,    104360,    108694,     97336,     71600,    115883,     84757,     85270,      5061,      4822,    27881,     10048,     12189
Zn67,     13298,     13674,       830,       824,     5268,      1549,      1810,     15640,     15122,     15150,     15278,     15391,     16125,     15683,     14295,     10347,     17529,     13481,     13493,       805,       771,     5371,      1486,      1766
Ga69,    402360,    397123,     25093,     23629,    52935,        14,        70,       404,       366,       394,       438,       427,       442,       391,       560,       225,       464,    400765,    396654,     23268,     22135,    52284,        20,        80
Sr88,    514603,    518625,     59973,     56308,   283916,         0,         8,        35,        35,       141,       211,      1372,        57,        80,      5649,        53,       711,    499744,    520850,     54923,     54164,   291099,         0,         5
Y89,    413992,    421067,     26604,     25174,    22717,        26,        31,       460,       682,       704,       697,       719,       693,       675,       689,       524,       965,    411064,    416861,     24800,     23867,    23060,        25,        40
Zr90,    188348,    193952,     12782,     11951,    60641,        21,         8,        48,       141,       108,       136,       120,       146,        79,       192,        77,       165,    187342,    192268,     11677,     11295,    60899,        23,        25
Nb93,    373033,    379565,     23881,     22819,     9016,         2,         0,         4,        16,        11,         3,        11,         8,         5,        50,        41,        22,    371103,    380134,     22278,     21638,     9133,         6,         2
Ba135,     37866,     38949,      2603,      2462,    49935,         0,         0,         0,         0,         2,        14,        50,         0,         6,       177,         8,        41,     37528,     38507,      2341,      2339,    50841,         0,         0
Ba137,     65183,     65937,      4366,      4246,    87051,         2,         3,         0,         0,        24,        21,        72,         7,         8,       292,         0,        50,     64570,     66783,      4198,      3963,    87462,         0,         0
La139,    438815,    444376,     27990,     26740,    20776,         0,         0,        84,         9,      2520,       142,       227,        23,       160,        71,       273,       192,    433087,    445090,     25819,     24891,    21288,         1,         0
Ce140,    583633,    585482,     37528,     35716,    56590,         0,         0,      3668,        79,       603,      5347,      2512,       162,       434,       578,      7085,       511,    584544,    590190,     35196,     34581,    58061,         0,         0
Gd157,     90197,     92073,      5934,      5628,     1071,         2,         0,         2,         3,        13,        58,        11,         9,         7,         6,        28,         7,     89789,     91146,      5417,      5358,     1078,         0,         1
Yb172,    151663,    153408,      9947,      9457,      926,         0,         3,        43,        65,        70,        95,        76,        71,        82,        65,        55,        85,    150636,    153997,      9432,      8887,      857,         9,        10
GLITTER!: Fractionation%.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,-1.26929,0.852259,1.31505,-0.671726,5.29819e-005,-0.278150,6.33059,5.00302,5.91747,-1.38102,-6.31406,1.52768,11.5345,0.844574,1.28105,1.86897,8.75993,-1.17025,-0.781375,3.92662,1.91608,6.35783e-005,-0.00488618,-1.21868
B11,-2.61031,0.783356,-5.34354,-0.213501,2.38419e-005,3.96921,-0.603143,-6.03115,-1.46031,-7.72540,-6.44747,-8.08883,-1.36378,-7.68679,-11.0513,-4.36568,-5.38190,-0.877200,-1.83917,2.21818,-2.52114,-7.94729e-006,3.45508,-0.469801
Na23,-2.39394,-0.126352,-1.99956,-0.366309,-4.88281e-005,2.46146,0.933199,3.83936,4.97321,2.25343,-6.00783,-14.4779,1.91400,1.93396,-11.6193,6.44696,7.10632,-1.91379,0.488383,-1.13891,-2.03611,-4.06901e-005,4.71170,2.78489
Mg24,1.33924,2.71676,2.90425,2.00390,9.08431e-006,0.353133,2.67339,-1.88669,2.83288,-2.46503,-3.03706,-0.936538,5.17240,-1.46054,-0.545816,-4.47828,-1.29434,-1.09310,-2.01005,0.219824,-2.56795,0.000000,1.61326,-0.351234
Mg25,-2.72687,3.28469,-0.578474,2.79607,-4.54215e-005,1.69423,2.01605,0.429333,0.0431943,-1.83636,-3.67395,-0.450201,7.52131,-1.58959,3.01685,1.11874,-1.22077,-1.75525,0.547395,9.93349,4.63002,-9.08431e-006,2.56384,1.82036
Mg26,-3.79860,0.186186,0.844372,11.8695,9.08431e-006,0.790638,0.339365,-3.01849,3.04401,0.529776,-3.08316,-0.270279,3.27934,-2.22196,-3.45778,-1.67429,-0.503677,5.16971,1.91627,5.07517,3.33070,9.08431e-006,4.08525,2.54346
Al27,0.523611,4.37264,2.37534,-0.264736,-1.10190e-005,2.25578,3.10837,-2.50590,-4.83036,-4.72247,-3.75277,-49.1804,2.12445,-4.37128,-33.6522,-4.30863,10.0749,-0.0191994,1.59055,0.266889,-2.27318,0.000000,-0.705977,-2.23048
Si29,0.0528180,1.66618,1.94179,0.132256,3.68659e-005,-4.04193e-005,-4.04193e-005,-3.49014e-005,-3.52603e-005,-3.55132e-005,-3.55226e-005,-4.41803e-005,-3.52882e-005,-4.45453e-005,-3.54755e-005,-8.87123e-006,-1.76255e-005,-0.238945,0.550037,2.66550,0.973692,-1.22886e-005,-2.42516e-005,-1.61677e-005
Si30,-1.11452,0.156926,2.01009,4.28298,3.68659e-005,1.83625,3.29455,0.982189,5.50550,-0.930892,-2.82087,-1.68327,2.34535,-4.25495,0.645816,-0.980418,-4.77536,1.40325,-0.629728,2.54247,3.61528,2.45773e-005,3.05175,-0.520192
P31,-1.00445,2.14823,4.07426,10.1398,6.10352e-005,-20.5121,-0.860109,6.20393,11.7978,-2.82334,5.42523,4.71458,9.03240,5.52310,6.40133,1.25535,-1.81416,-0.356547,-1.65092,0.000671447,7.27601,7.62940e-006,-11.6808,7.24073
Ca43,-9.54685e-006,-9.54685e-006,-9.22459e-006,-9.22460e-006,-7.73515e-006,-36.1937,1.02759,-4.56152,-1.98859,-6.72811,-9.68744,-2.68346,11.8995,-9.29532,3.80579,-7.11880,0.682093,-9.54685e-006,0.000000,-9.22459e-006,1.84492e-005,1.54703e-005,7.64450,0.983500
Ca44,-0.605894,4.98640,0.0474798,1.43095,-3.86758e-005,2.66475,1.59716,-1.18214,-0.663060,-2.93965,-4.41017,-3.45039,4.42089,-5.94267,-2.07486,-3.21962,-5.70358,-0.201252,0.113395,-0.405774,-1.72354,7.73515e-006,3.49802,-4.12122
Sc45,-2.82244,0.257761,-3.21614,-2.04354,1.15597e-005,2.01594,-1.52089,-2.78434,-3.02329,-3.11251,-2.20173,-3.84840,2.80482,-5.27318,-3.49707,-2.36313,-3.99197,1.28272,1.20101,1.18811,-1.05359,-3.46791e-005,9.41256,-4.82219
Ti47,-1.76878,-0.224530,5.27559,1.12042,-2.07779e-005,5.02224,4.14373,-3.09457,-17.0044,-2.94841,-3.09848,-1.42569,6.45971,-3.16671,1.62059,-3.77001,-7.47348,2.26261,0.104021,6.32404,6.20776,-2.07779e-005,6.19868,-3.49219
Ti49,-2.49103,2.65732,-6.13095,-4.79194,0.000000,-1.99528,4.88039,-1.04179,-12.5548,-2.74070,-5.13569,-2.57309,3.44432,-4.89116,-2.16519,-3.05988,-6.84945,0.704638,-0.625594,-3.68860,-3.09046,2.07779e-005,-22.9160,5.08574
V51,-2.70308,-3.77782,-0.214584,1.16776,-2.87224e-005,1.63769,-3.67170,-3.64443,-16.9514,-2.01237,-4.38359,-0.770377,3.11107,-3.59230,1.69643,-0.174268,-1.11721,-2.44161,-2.15294,-1.80283,-0.847098,7.18061e-006,2.86950,-1.56721
Cr53,-7.14070,-3.24819,-5.13409,0.641210,5.60985e-005,-0.993677,0.168347,2.29893,2.62229,-2.20827,-0.121647,-2.84481,-0.593693,0.660451,11.6448,-4.63327,-4.91666,-0.860271,2.53726,1.87208,2.69719,1.12197e-005,6.09089,4.08987
Mn55,-4.90869,0.145857,-1.87494,0.410686,1.57510e-005,1.98518,-1.34012,-0.708713,6.19400,-0.531162,1.54930,0.808793,6.05051,-5.80504,3.39851,-0.534975,-2.67058,-2.02561,-0.798454,3.25306,0.759944,-2.36265e-005,-1.03037,-0.697328
Co59,-4.18304,-0.112456,-4.50358,-4.85248,-4.01547e-005,2.58294,2.23741,-0.325328,6.83016,-1.82166,-3.65414,1.44703,5.82597,-3.68775,3.47343,1.89533,-3.93352,-2.05679,-1.12253,0.894681,-3.12039,1.00387e-005,0.921119,2.91402
Ni60,-12.5744,-7.05894,-6.38304,-4.13537,-4.40158e-005,-2.33390,-1.54547,-4.63209,-2.72502,-1.68076,-4.88642,3.30662,7.65392,-5.54633,0.276085,-6.48418,-0.131738,-0.273122,-5.80815,-1.53821,-3.06534,-2.20079e-005,2.13394,-0.237556
Ni62,0.186712,4.02262,4.67449,-4.38724,3.66798e-005,2.56443,1.55198,0.569450,0.440476,0.189273,-1.21788,0.428742,1.49964,-8.34439,-1.11150,-4.61786,-4.67852,-7.72758,-13.1770,-12.2246,-5.79550,4.40158e-005,-8.59012,-9.74716
Cu63,-6.04871,-4.06890,-5.41408,-4.51507,2.72479e-005,-31.1521,0.530464,4.00222,-0.564337,-20.2604,-34.9070,-49.9197,1.45274,8.09398,-5.69161,-42.5074,-9.76026,-4.52660,-4.73570,-2.72850,-4.01053,-9.08262e-006,-23.7780,-3.70897
Zn66,-4.98663,-1.71418,-3.44806,0.213648,6.10352e-005,0.819335,4.94191,6.35955,8.39023,3.73850,10.5290,7.90655,11.4661,5.05251,12.9581,5.60014,5.86533,0.644635,0.807028,-1.17599,0.569051,-1.22070e-005,5.26234,4.01076
Zn67,-5.54031,-0.550852,-6.57210,-8.59723,6.10352e-005,16.5465,2.79683,3.62429,-3.46530,-2.33360,1.78045,9.75799,14.0127,-0.0398870,11.2378,1.12267,6.19930,-0.622275,2.54670,11.2844,7.30370,-1.22070e-005,6.23446,0.782278
Ga69,-4.53662,0.172732,-3.67131,-0.239520,8.29282e-006,51.4869,18.9174,7.47007,-40.5467,-4.23048,-8.09974,-35.8884,14.2780,13.3626,-3.00862,-12.2636,5.91692,-2.60469,-0.500784,-2.82007,-3.16842,-1.65856e-005,133.537,-72.5740
Sr88,-0.924629,0.742651,-2.22993,1.11858,0.000000,61.6115,-45.2955,-35.3745,36.9914,-75.2531,34.1251,-175.159,69.2665,31.8445,-52.1426,14.3032,123.584,2.43742,0.238882,0.797195,2.30034,5.35396e-005,-152.145,-140.025
Y89,-1.90472,-0.702349,-2.56762,-2.40694,2.17983e-005,15.8635,51.9215,-15.3523,-20.6299,-16.5793,3.50098,-6.56486,14.4474,-18.4969,0.118154,-12.7240,-8.33277,0.562202,0.411969,0.762976,0.0301092,1.08991e-005,-28.9132,-33.9459
Zr90,0.190245,1.89108,0.975267,-1.06241,0.000000,-19.8045,56.5237,-47.1294,0.0432067,21.3539,-0.184107,-47.8174,4.79546,33.1160,-25.3769,-66.8030,-58.7384,2.60875,1.59325,1.15786,-0.456982,-3.31713e-005,115.337,20.8871
Nb93,1.92853,4.86894,0.608154,1.34683,-1.52588e-005,97.2861,82.4221,51.6814,-89.7610,57.6781,-114.923,49.9719,61.5390,38.3174,-35.4564,-12.6173,-2.32194,4.75348,4.45948,3.49206,5.78815,-7.62940e-006,45.7501,96.1676
Ba135,2.11813,4.68065,3.79264,5.85253,2.68090e-005,-94.5979,207.043,131.883,4.69121,-88.5598,-110.612,-134.252,-181.272,-20.9990,-65.0202,42.2540,64.3211,2.71829,0.555518,1.93904,6.10968,0.000000,-213.003,33.7508
Ba137,-0.786076,3.68892,0.783736,2.03343,-1.78727e-005,203.861,47.3241,-508.195,-735.495,-40.6793,28.9171,-160.550,204.160,-18.2682,-26.0876,-650.095,29.0493,0.860716,0.344777,1.12002,-1.42927,-1.78727e-005,-63.3497,168.509
La139,2.54838,4.06415,-0.623717,0.749079,3.08882e-005,251.729,-33.7017,-186.194,-189.399,-190.832,-154.390,-184.058,-108.238,-167.148,-53.1239,-152.518,94.2748,2.01454,-0.448632,0.779060,-1.63484,7.72206e-006,8.33518,246.956
Ce140,-2.98214,-0.834653,1.46538,-0.922255,0.000000,-61.5815,-187.788,-190.536,18.1366,-185.077,-183.781,-172.458,-130.312,-173.093,-133.767,99.3363,-144.682,-0.802593,0.739968,2.03873,1.62382,1.43141e-005,-18.9678,-31.5698
Gd157,1.54090,2.07620,0.664333,4.21447,-1.42127e-005,192.462,234.144,52.2438,-328.047,-145.758,157.265,81.9648,123.358,-32.6791,-44.8819,-77.4279,-108.332,7.15812,2.65378,3.56793,0.735937,-4.26382e-005,58.1636,9.55523
Yb172,-10.1405,-6.85177,-11.2025,-8.36727,1.40660e-005,107.959,40.4635,-24.3244,-25.3360,1.22955,74.5057,-45.5347,4.98664,24.6258,2.64014,3.97514,48.0994,3.84188,3.81082,2.33513,3.75243,-2.10990e-005,1.90270,-3.06779
GLITTER!: Fractionation/Uncertainty.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
Li7,-0.418446,0.280978,0.429049,-0.219220,1.65911e-005,-0.0598647,1.66723,1.62927,1.89503,-0.451026,-2.02858,0.498365,3.71580,0.275744,0.417897,0.599447,2.83287,-0.385766,-0.257606,1.28008,0.624476,1.99747e-005,-0.00108749,-0.308611
