GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 2.b
Created: Fri Sep 29 17:43:25 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Zn66,0.721,0.714,0.0588,0.0595,0.2706,0.0926,0.1079,0.460,0.446,0.477,0.500,0.485,0.483,0.484,0.488,0.478,0.484,0.730,0.733,0.0667,0.0632,0.2706,0.0944,0.1087
Zn67,0.590,0.602,0.0500,0.0501,0.2706,0.0702,0.0848,0.353,0.348,0.374,0.386,0.369,0.365,0.377,0.372,0.370,0.365,0.613,0.604,0.0559,0.0521,0.2706,0.0726,0.0846
Ga69,9.28,9.26,0.769,0.766,1.513,0.00101,0.00175,0.00469,0.01230,0.00396,0.00449,0.00505,0.00520,0.00519,0.00467,0.00473,0.00459,9.79,9.63,0.804,0.796,1.513,0.00075,0.00277
Sr88,44.79,44.19,6.82,6.86,28.74,0.00007,0.00027,0.00185,0.704,0.00294,0.00320,0.00147,0.00165,0.00547,0.00206,0.01492,0.00243,44.98,44.99,7.01,6.89,28.74,-0.00016,0.00058
Y89,252.83,253.47,20.99,20.35,15.56,0.0165,0.0230,0.235,0.227,0.2154,0.2048,0.1460,0.1906,0.2213,0.2100,0.2101,0.2147,253.87,253.01,21.47,21.00,15.56,0.0177,0.0257
Zr90,93.65,93.85,8.01,8.15,33.21,0.0178,0.0071,0.0310,0.0702,0.1330,0.0277,0.0293,0.0236,0.0342,0.0419,0.0335,0.0273,94.00,94.54,8.83,8.38,33.21,0.0136,0.0069
Nb93,1206.18,1204.42,100.43,100.52,33.33,-0.011,0.0179,0.0094,0.191,0.0034,0.0138,0.0011,0.0074,0.0081,0.0052,0.0590,0.0064,1214.56,1211.24,102.01,101.90,33.33,0.0025,-0.0031
Ba135,130.80,131.01,11.50,12.17,200.29,0.0028,-0.017,0.0219,1.045,0.0136,0.0455,-0.0017,0.0012,0.0059,0.0038,0.036,0.0026,131.88,134.42,12.16,11.61,200.29,-0.014,0.0103
Ba137,132.22,132.33,11.47,11.84,200.29,0.0033,0.0090,0.0069,1.057,0.0029,0.0265,0.0023,0.0010,0.0088,0.0061,0.0269,0.0063,132.86,131.51,11.91,11.38,200.29,-0.0052,0.0030
La139,1273.86,1284.41,105.26,105.06,67.30,0.0118,0.0047,0.347,1.010,0.260,0.126,0.127,0.140,0.230,0.312,0.179,0.208,1282.95,1278.87,106.81,104.73,67.30,-0.0015,0.0085
Ce140,498.00,497.44,41.81,41.66,55.69,0.00141,0.0077,1.679,2.119,1.003,0.266,0.486,0.561,0.617,0.428,0.540,1.366,506.10,504.78,43.32,42.41,55.69,-0.0025,0.0026
Gd157,1675.99,1670.47,140.04,138.98,21.93,0.088,0.040,0.069,0.020,0.107,0.069,0.045,0.090,0.083,0.117,0.115,0.075,1614.68,1640.53,140.14,135.79,21.93,0.041,-0.048
Yb172,2351.61,2348.55,198.38,197.19,13.67,0.048,0.046,0.679,0.84,0.656,0.613,0.342,0.543,0.541,0.330,0.503,0.650,2209.97,2199.15,190.76,185.41,13.67,0.030,0.154

GLITTER!: Mean Raw CPS background NOT subtracted.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,    825510,    850364,     58070,     54320,    19893,      7676,      8974,     37152,     41395,     40235,     41600,     32473,     36375,     42510,     43707,     41826,     34228,    837602,    843957,     54560,     53596,    19846,      7564,      9080
B11,    149396,    151506,     16896,     15598,     9198,      9775,     10424,     16075,     15445,     15827,     15281,     14457,     14256,     13735,     13931,     13850,     13125,    150438,    152208,     15059,     14379,     7717,      8079,      8331
Na23, 170759760, 171273712, 128006448, 119904968, 37171376,     99145,    206928,    244805,    589060,    277853,    313728,    213587,    239841,    287504,    290487,    294771,    235351, 170619424, 172667472, 120490544, 118497032, 36656744,     99591,    207776
Mg24,    349380,    360216,     37715,     35921, 15944039, 248159600, 262340704, 364019936, 355701184, 384340608, 371616672, 403879296, 374948384, 371229184, 361819520, 350576160, 356917408,    353981,    359901,     37433,     34351, 15230383, 251037488, 260635008
Mg25,     44869,     46011,      4690,      4301,  1961049,  32638590,  34205236,  47680260,  44982180,  49006064,  48716744,  52780544,  49597744,  48910588,  47675448,  46174756,  46333508,     44853,     45720,      4829,      4254,  1902041,  32685798,  34275852
Mg26,     51370,     52584,      6193,      6067,  2226503,  36717308,  38176780,  53064684,  51164580,  55013968,  53955924,  58128168,  55354792,  53295536,  52583228,  51551296,  51686756,     51416,     51439,      6220,      5875,  2147531,  36347652,  37924700
Al27,   6566086,   6681491,   5313257,   4983078, 46693508,     46934,     97580,    178764,    736073,    176892,    186778,    195257,    178375,    187996,    182072,    192990,    150925,   6566582,   6657129,   5002290,   4844197, 44939208,     46223,     94273
Si29,   4504705,   4610051,   3532194,   3336353,  3483416,   2693645,   2816963,   5745701,   5496987,   5915938,   5811063,   5854133,   5801401,   5873535,   5856395,   5670397,   5468104,   4628983,   4640524,   3395979,   3290340,  3397226,   2716347,   2855871
Si30,   4206729,   4275619,   3525306,   3381706,  3468897,   2925304,   3035455,   5153208,   4878464,   5197411,   5198948,   5201435,   5160615,   5126298,   5103142,   4929388,   4847493,   4106159,   4211099,   3338716,   3287793,  3343778,   2877796,   2981470
P31,     45549,     45488,     10487,     10384,   131325,      8805,      9666,     32127,     51542,     35148,     43087,     17181,     21054,     53070,     55692,     52666,     21470,     45089,     44831,     10132,      9770,   125816,      8468,      9082
Ca43,    113592,    116921,     89815,     84572,    66307,       670,       881,      5773,      6443,      5815,      5893,      3782,      4877,      5643,      5646,      6067,      5418,    115433,    117499,     84930,     83835,    65509,       677,       873
Ca44,   1823747,   1858279,   1435819,   1344831,  1040289,     22537,     27367,    114218,    119282,    113527,    111483,     80470,     98270,    109455,    109444,    113866,    100093,   1812522,   1852416,   1349397,   1327042,  1025064,     22472,     26574
Sc45,    333959,    342729,     24477,     23000,    23366,      4610,      4120,     12662,     11206,     12146,     11794,     12037,     11789,     12272,     11713,     11695,     10929,    333316,    339966,     23007,     22438,    22997,      4646,      4058
Ti47,     26089,     26686,      1831,      1795,   760656,       419,      2309,     24256,     25700,     24266,     22502,     14360,     17615,     23044,     21624,     26361,     17095,     26421,     26944,      1751,      1780,   741401,       340,      2390
Ti49,     20243,     20692,      1400,      1337,   585690,       252,      1760,     18456,     19458,     18284,     16996,     10823,     13078,     17629,     16476,     20007,     12814,     20649,     20856,      1290,      1218,   570135,       285,      1766
V51,    407708,    413183,     25444,     24023,   360692,      2872,      5724,     33683,     29882,     35213,     34478,     34886,     34841,     34677,     37101,     33685,     32214,    411936,    407788,     24281,     23518,   349680,      2898,      5651
Cr53,     36591,     37332,      2604,      2442,     1472,     12423,     24201,      4926,      4828,      5095,      6292,     11445,      7343,      5167,      6135,      5298,      5043,     37399,     36977,      2283,      2312,     1330,     12332,     24510
Mn55,    439193,    453837,     31019,     29444,  1433901,   1076693,    971004,   9607731,   8988731,  10063577,  10101219,   8312479,   9454195,   9906305,   9523306,   9472060,   8930124,    444721,    445887,     29490,     28900,  1382532,   1071106,    983805
Co59,    329124,    336506,     20787,     19418,    28546,    117603,    124635,    405294,    376970,    420314,    429968,    402508,    421343,    425041,    418441,    403340,    394824,    333669,    336388,     19617,     19292,    27248,    117594,    126033
Ni60,     80806,     83493,      4995,      4749,     2076,    550125,    598116,    150774,    154250,    161106,    162393,    166247,    164337,    163979,    161635,    155895,    149709,     81716,     81432,      4995,      4721,     1952,    542441,    591694
Ni62,     12021,     12101,       771,       660,      375,     80302,     88467,     22437,     21830,     23520,     24181,     24430,     25147,     23704,     23640,     22830,     21841,     11751,     11935,       749,       707,      357,     80257,     85007
Cu63,    218817,    224537,     13873,     12780,     8399,       506,      2036,       994,      1364,      1110,      1123,       828,       988,      1116,      1097,      1105,       946,    217505,    222070,     14353,     12331,     7989,       413,      2145
Zn66,     83153,     84540,      5178,      4921,    29196,     10167,     12328,    115996,    109915,    123276,    128386,    122782,    122780,    124783,    125054,    118361,    114232,     81773,     83372,      5309,      4961,    27598,     10106,     12220
Zn67,     12988,     13612,       845,       790,     5587,      1471,      1855,     17080,     16468,     18581,     19007,     17927,     17866,     18706,     18371,     17665,     16634,     13238,     13256,       866,       785,     5335,      1502,      1840
Ga69,    387607,    396990,     24415,     22810,    58983,        45,        77,       434,      1105,       371,       421,       468,       480,       480,       431,       423,       393,    392352,    391827,     22773,     22196,    55033,        42,       110
Sr88,    496962,    504372,     57791,     54630,   300548,         0,         5,        45,     16948,        74,        84,        37,        42,       140,        52,       365,        58,    500733,    509376,     55400,     53728,   293298,         3,         7
Y89,    409089,    421784,     25926,     23616,    23707,        31,        42,       846,       794,       793,       750,       528,       698,       818,       776,       749,       731,    410869,    416417,     24669,     23803,    23069,        27,        44
Zr90,    187612,    193282,     12250,     11703,    62569,        34,        22,       137,       305,       604,       127,       133,       105,       155,       189,       148,       114,    187079,    191290,     12463,     11662,    60470,        26,        18
Nb93,    365050,    374896,     23205,     21830,     9506,         5,         5,         7,       125,         2,        10,         2,         7,         7,         7,        42,         5,    368193,    373444,     21961,     21641,     9268,         2,         2
Ba135,     36398,     37496,      2443,      2432,    52517,         0,         0,        16,       630,        13,        28,         2,         3,         5,         5,        32,         1,     36776,     38127,      2408,      2270,    51196,         1,         2
Ba137,     63458,     65340,      4211,      4083,    90630,         1,         4,         7,      1102,         8,        30,         5,         5,        12,         7,        32,         9,     64064,     64510,      4082,      3849,    88576,         2,         1
La139,    424778,    440709,     26817,     25176,    21187,         3,         4,       257,       733,       198,        98,       102,       108,       178,       241,       136,       153,    432261,    438453,     25579,     24760,    20832,         2,         2
Ce140,    559074,    574209,     35817,     33532,    58849,         1,         8,      4175,      5149,      2560,       676,      1218,      1418,      1584,      1095,      1334,      3218,    566717,    574730,     34417,     33244,    57101,         0,         4
Gd157,     89731,     92116,      5744,      5365,     1112,         4,         2,        13,         7,        13,         8,         8,        13,        13,        15,        15,        11,     88692,     91780,      5480,      5253,     1110,         2,         1
Yb172,    151203,    155860,      9815,      9198,      839,         3,         5,        99,       125,        99,        93,        51,        82,        83,        50,        81,        93,    151054,    153401,      9322,      8969,      868,         8,        10

GLITTER!: Mean Raw CPS background subtracted.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,    820933,    845847,     53454,     49715,    15409,      2870,      4401,     32683,     36923,     35893,     37178,     27788,     31697,     37876,     39201,     37197,     29703,    832863,    839293,     49851,     49171,    15255,      3077,      4586
B11,    148591,    150756,     16218,     14845,     8452,      9053,      9610,     15276,     14612,     15097,     14524,     13696,     13488,     12997,     13179,     13099,     12431,    149797,    151583,     14364,     13673,     6990,      7371,      7607
Na23, 170727632, 171238880, 127972072, 119869856, 37137564,     66239,    174197,    211796,    556697,    245950,    280746,    180781,    207169,    254488,    258015,    262096,    202269, 170586400, 172633040, 120454240, 118461296, 36621588,     65075,    174180
Mg24,    329156,    359206,     36628,     34831, 15942919, 248158784, 262339600, 364018912, 355698144, 384336736, 371609664, 403875360, 374941184, 371225184, 361809760, 350571616, 356913312,    351256,    358849,     36421,     33443, 15229441, 251036288, 260632304
Mg25,     44496,     44459,      4535,      4174,  1960921,  32638424,  34205020,  47680116,  44981532,  49005480,  48715828,  52780076,  49594204,  48909940,  47675016,  46173244,  46333204,     44093,     45585,      4709,      4112,  1901896,  32685672,  34275404
Mg26,     47389,     51431,      5096,      4938,  2225283,  36716308,  38175676,  53063548,  51162764,  55012476,  53954616,  58126792,  55351476,  53293984,  52581864,  51549308,  51685168,     49482,     50287,      5080,      4737,  2146341,  36346596,  37923156
Al27,   6565800,   6680993,   5312761,   4982401, 46692936,     46359,     97151,    178327,    735665,    176550,    186326,    194921,    177957,    187648,    181676,    192606,    150529,   6566290,   6656559,   5001349,   4843691, 44938680,     45403,     93835
Si29,   4479000,   4582474,   3504943,   3309944,  3454947,   2668367,   2791304,   5714797,   5470348,   5889880,   5785424,   5828158,   5775445,   5847488,   5830570,   5644688,   5442377,   4605832,   4616188,   3371774,   3266262,  3372444,   2693348,   2832892
Si30,   3404504,   3466310,   2726474,   2580167,  2640928,   2158584,   2255903,   4189948,   4075784,   4408320,   4414218,   4404791,   4368261,   4340353,   4324215,   4140362,   4066877,   3375983,   3464170,   2588049,   2535161,  2566329,   2163207,   2235660
P31,     39420,     38026,      2959,      3364,   124239,      1820,      2765,     24589,     45231,     28676,     36824,     10844,     14714,     46524,     49268,     46309,     14788,     38950,     37827,      3152,      3139,   118957,      1538,      2854
Ca43,    113430,    116753,     89669,     84358,    66105,       495,       723,      5614,      6251,      5635,      5693,      3572,      4719,      5437,      5474,      5869,      5258,    115213,    117273,     84714,     83661,    65320,       401,       630
Ca44,   1815685,   1850489,   1427903,   1336789,  1032319,     14952,     19248,    104998,    111124,    105469,    103865,     72705,     90134,    101233,    101348,    106002,     92397,   1804891,   1844900,   1341827,   1319568,  1017697,     15490,     18780
Sc45,    333502,    342287,     23999,     22519,    22883,      4149,      3673,     12184,     10739,     11693,     11341,     11614,     11314,     11776,     11247,     11165,     10470,    332851,    339483,     22509,     22012,    22568,      4189,      3576
Ti47,     26066,     26647,      1784,      1761,   760634,       419,      2270,     24231,     25691,     24242,     22465,     14332,     17588,     23019,     21587,     26342,     17060,     26390,     26923,      1731,      1749,   741376,       308,      2378
Ti49,     20185,     20668,      1349,      1287,   585671,       218,      1710,     18403,     19418,     18252,     16954,     10785,     13047,     17582,     16444,     19963,     12795,     20608,     20805,      1265,      1182,   570089,       237,      1751
V51,    407648,    413134,     25398,     23977,   360634,      2833,      5627,     33649,     29829,     35159,     34434,     34828,     34797,     34632,     37049,     33657,     32165,    411853,    407739,     24204,     23488,   349640,      2848,      5589
Cr53,     36474,     37204,      2486,      2296,     1323,     12273,     24051,      4812,      4723,      4934,      6158,     11285,      7216,      5032,      6023,      5171,      4872,     37267,     36840,      2142,      2180,     1185,     12201,     24401
Mn55,    436662,    451018,     28254,     26789,  1431138,   1073976,    968398,   9604985,   8986080,  10061021,  10098457,   8309849,   9451506,   9903749,   9520592,   9469443,   8927381,    442215,    443299,     26860,     26279,  1379938,   1068510,    981249
Co59,    329108,    336501,     20772,     19402,    28530,    117592,    124635,    405281,    376958,    420297,    429954,    402497,    421332,    425027,    418113,    403328,    394819,    333649,    336379,     19609,     19285,    27245,    117588,    126032
Ni60,     80794,     83485,      4990,      4724,     2060,    550109,    598108,    150755,    154242,    161084,    162381,    166238,    164330,    163967,    161615,    155874,    149694,     81704,     81423,      4982,      4711,     1944,    542422,    591677
Ni62,     12008,     12094,       771,       660,      375,     80302,     88451,     22436,     21818,     23513,     24167,     24427,     25147,     23697,     23636,     22827,     21831,     11742,     11929,       742,       705,      351,     80251,     84998
Cu63,    218805,    224525,     13853,     12761,     8386,       490,      2033,       984,      1356,      1095,      1115,       816,       983,      1116,      1094,      1095,       927,    217469,    222058,     14320,     12309,     7964,       408,      2138
Zn66,     83136,     84517,      5150,      4896,    29171,     10122,     12315,    115978,    109893,    123256,    128376,    122753,    122753,    124774,    125034,    118333,    114211,     81751,     83346,      5282,      4928,    27569,     10085,     12190
Zn67,     12977,     13607,       838,       788,     5584,      1471,      1855,     17070,     16465,     18572,     19005,     17921,     17859,     18696,     18366,     17662,     16629,     13234,     13251,       855,       785,     5330,      1500,      1837
Ga69,    387594,    396972,     24396,     22796,    58974,        39,        71,       427,      1091,       368,       415,       459,       475,       480,       429,       419,       387,    392348,    391814,     22755,     22186,    55022,        28,       110
Sr88,    496962,    504367,     57784,     54627,   300548,         0,         3,        45,     16945,        74,        80,        36,        41,       139,        52,       365,        57,    500733,    509366,     55400,     53724,   293298,         0,         6
Y89,    409087,    421771,     25916,     23616,    23705,        25,        37,       843,       794,       793,       750,       528,       694,       818,       773,       749,       731,    410862,    416410,     24668,     23802,    23065,        27,        42
Zr90,    187612,    193278,     12241,     11701,    62567,        34,        14,       137,       303,       604,       125,       130,       105,       155,       189,       147,       114,    187078,    191281,     12459,     11662,    60463,        26,        13
Nb93,    365049,    374892,     23198,     21827,     9504,         0,         5,         6,       125,         2,         9,         0,         5,         5,         3,        39,         4,    368192,    373443,     21952,     21639,     9261,         0,         0
Ba135,     36398,     37495,      2442,      2430,    52517,         0,         0,        13,       630,         8,        28,         0,         0,         3,         2,        21,         1,     36776,     38123,      2407,      2267,    51195,         0,         2
Ba137,     63458,     65331,      4201,      4077,    90630,         1,         4,         7,      1101,         3,        28,         2,         1,         9,         6,        28,         6,     64062,     64502,      4079,      3847,    88576,         0,         1
La139,    424774,    440706,     26817,     25173,    21186,         3,         1,       257,       733,       198,        95,        95,       105,       176,       238,       132,       147,    432259,    438452,     25574,     24756,    20825,         0,         2
Ce140,    559074,    574204,     35810,     33530,    58849,         1,         8,      4170,      5145,      2560,       674,      1217,      1414,      1581,      1091,      1333,      3218,    566717,    574717,     34415,     33244,    57099,         0,         2
Gd157,     89731,     92110,      5738,      5361,     1112,         4,         2,         8,         2,        13,         8,         5,        11,        10,        14,        13,         8,     88691,     91776,      5480,      5247,     1110,         2,         0
Yb172,    151203,    155856,      9804,      9193,      839,         3,         3,        99,       120,        99,        92,        51,        82,        83,        50,        75,        93,    151052,    153400,      9320,      8969,      868,         2,        10
GLITTER!: Fractionation%.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,-3.98558,-2.56528,0.268989,0.370528,1.05964e-005,0.147737,-1.55959,-0.155594,-19.1281,6.63318,0.774689,0.945980,11.1785,1.48675,-1.27833,4.26798,0.337086,3.32076,5.51442,3.68996,4.04648,1.05964e-005,-1.98500,4.31386
B11,0.347611,0.346627,-0.126437,-3.38178,-7.94729e-006,1.94663,-2.55132,-8.99896,-7.14501,-1.83067,-6.36793,-7.54083,-6.22001,-12.3456,-16.5892,-11.6187,-11.4641,-2.90566,2.19611,-4.19986,-3.72585,0.000000,3.33310,-5.47107
Na23,-3.10129,-0.850458,-0.985708,1.36168,3.25521e-005,-1.20399,2.43974,-2.52229,-9.85009,5.91552,5.49310,3.39720,2.24251,0.614570,-4.71007,-0.297589,-1.99571,-2.71703,0.201646,-1.07315,-2.29323,3.25521e-005,-2.52084,-1.85771
Mg24,0.517955,-0.121176,0.189147,-1.07308,1.81686e-005,-0.0829772,-1.60328,-4.09409,-1.54328,3.03193,3.76262,-1.31847,-0.924201,-4.11993,-8.84606,-3.24401,-5.47019,0.308357,1.22907,-8.82708,-0.0882824,1.81686e-005,2.79602,-0.181169
Mg25,3.22645,-0.503893,5.66398,0.960803,1.81686e-005,0.623170,0.628881,-3.36299,-2.18494,3.05062,0.858666,-0.483790,2.84282,-4.07728,-3.80041,0.851316,-0.520591,0.908930,2.13403,-15.7958,0.524451,-9.08431e-006,1.42836,-1.95424
Mg26,-0.250510,2.63362,-3.36047,8.14335,-4.54215e-005,2.63223,2.34192,1.30544,1.49737,3.79769,4.44920,1.20838,5.05833,-1.40090,-3.05340,3.45676,0.391158,0.616989,3.55786,-2.64935,0.819779,1.81686e-005,3.96666,2.68326
Al27,1.52657,2.22991,1.48972,1.11336,3.30571e-005,1.42707,0.272835,-3.43607,-18.2654,0.102316,-0.130049,-3.07009,-2.69211,-4.87528,-1.07849,-13.6695,-3.95818,0.781245,2.96610,-1.91787,-0.384580,3.30571e-005,2.32319,0.0843221
Si29,0.941253,1.90970,3.62903,3.05793,3.07216e-005,-8.08387e-006,-8.08387e-006,-8.74360e-006,0.000000,-8.72307e-006,-8.83139e-006,0.000000,-8.79884e-006,0.000000,8.81508e-006,0.000000,8.73675e-006,-0.978556,1.20669,-2.03860,0.851674,1.22886e-005,0.000000,0.000000
Si30,0.582356,0.618691,3.58801,3.96552,1.22886e-005,2.11018,2.96457,-3.99685,-3.31402,2.57020,-0.482687,-0.199187,1.08944,-1.49336,-2.58408,1.70437,0.565468,1.07080,3.63810,2.70395,3.82556,1.22886e-005,3.48204,2.79422
P31,1.03855,-0.192284,-13.7890,-1.36623,-3.05176e-005,-6.50691,-7.17121,-6.47995,-19.4259,3.07415,0.243304,-1.70858,2.48574,-4.48821,-0.0125736,0.693485,4.39364,1.06180,2.50615,-16.3766,-7.64312,-1.52588e-005,-35.6646,-5.03494
Ca43,-9.53843e-006,-9.53843e-006,-9.22459e-006,-9.22459e-006,-1.54703e-005,-7.80743,7.23324,-6.37039,-6.43055,-0.633852,1.48350,8.05372,6.92302,-4.22948,-5.15967,-2.89414,1.37509,-9.53844e-006,-1.90769e-005,-9.22459e-006,-1.84492e-005,-1.54703e-005,-21.6864,10.1567
Ca44,-1.13565,-0.464917,0.109056,-2.44923,2.32055e-005,2.62313,-2.56715,-5.99594,-5.09442,-0.259214,-0.820447,-1.23707,1.48179,-6.18920,-6.62672,-3.42424,-1.49632,-0.342494,2.17927,0.228391,-1.30631,3.09406e-005,2.98942,2.07018
Sc45,0.775753,2.02879,1.10632,0.0301795,-1.15597e-005,-1.40587,0.0588542,-5.32211,-4.61685,-1.55275,-0.354785,-3.57501,0.594399,-6.16409,-12.1081,-4.96461,-5.56423,-1.73324,-0.362499,-7.88308,-4.92345,0.000000,-0.773950,-4.04946
Ti47,-1.01275,-0.437975,-6.12125,14.3644,-1.38520e-005,5.64442,0.125325,-5.70129,-2.79485,-2.66846,-0.962222,-4.14019,-2.11675,-5.01172,10.4340,-15.6958,-7.06183,0.383606,4.17935,-6.55461,-0.525125,3.46299e-005,17.3484,2.65124
Ti49,3.92678,1.15666,8.21180,-1.51050,2.77039e-005,-0.929864,1.86754,-6.16390,-1.58308,-2.54687,0.100230,0.617118,-1.27799,-4.09339,8.51756,-12.4461,-0.670900,-0.0587586,2.74598,2.42783,-9.85925,-6.92598e-006,19.4968,2.19380
V51,-1.66758,-3.73869,-3.27451,-4.79890,2.87224e-005,-0.386653,-4.91874,-5.24358,1.70848,0.0546708,2.39626,-0.316005,1.07001,-3.54172,10.0705,0.878558,-1.81220,-1.51264,2.14199,1.07092,-0.914447,2.15418e-005,3.13946,3.87833
Cr53,2.50873,4.08194,-0.709332,11.9147,4.48788e-005,5.61851,3.30516,-7.52756,-1.34971,10.6685,6.07990,7.97295,9.17980,2.71144,19.1652,9.45988,11.3548,6.48687,6.85699,3.26547,3.64951,1.12197e-005,8.29849,6.24765
Mn55,-2.42451,-0.393017,-0.363037,-1.32817,7.87551e-006,-2.23499,1.77350,-4.20287,0.716501,3.07037,1.41354,-1.47511,3.91784,-2.41052,-5.06189,0.169218,-0.409261,-0.0545842,2.04938,1.95601,-1.02373,7.87551e-006,4.15332,1.73121
Co59,-3.68449,-1.95175,-3.20930,-1.20182,2.00774e-005,1.26781,1.61670,-0.292279,0.836932,4.32524,5.29512,1.27964,2.83251,0.959926,-1.76093,2.21340,1.49048,2.88790,3.21363,1.68490,-2.96724,1.00387e-005,7.74037,3.69601
Ni60,-18.5791,-15.5063,-16.4628,-15.0374,4.40158e-005,-12.0284,-11.7673,-14.4017,-7.80316,-8.10993,-9.47404,-10.2198,-6.34538,-9.32188,-15.4248,-11.0870,-9.45719,-9.75861,-9.01292,-18.2550,-10.2962,2.93438e-005,-4.51300,-4.30354
Ni62,34.4460,38.3182,30.6383,40.3817,-2.93438e-005,30.3950,28.0363,21.2719,19.2532,21.0473,17.3317,13.9882,23.2995,7.39762,5.99603,7.02395,2.46235,-1.60676,-1.21438,-10.5917,-4.05251,-2.20079e-005,-4.75787,-9.55627
Cu63,2.10529,3.04339,5.46557,2.01255,9.08261e-006,8.20260,6.13368,-20.6345,-31.9541,-13.2222,4.95263,-1.50024,7.06386,-11.6225,-6.59142,-10.9065,-12.1657,3.64629,2.47326,-10.7719,-1.14892,-3.63305e-005,1.52116,8.50088
Zn66,-3.14738,-1.45034,-0.123460,-2.08145,1.83106e-005,5.38619,3.54461,7.13973,4.83886,12.8044,8.05680,11.2487,9.83505,4.93026,8.29449,6.82331,8.71524,-0.107674,2.29076,-7.57504,-2.86165,6.10352e-006,6.65223,4.53505
Zn67,2.86509,-2.28424,-5.55673,-9.63851,4.27246e-005,-2.69580,9.30522,3.75788,6.53163,12.3851,9.38299,3.05420,8.27870,4.63778,0.789578,5.21904,4.62116,-6.38633,-2.84598,-4.11011,-12.7315,4.88281e-005,-4.20828,-6.95126
Ga69,-1.01498,-0.920557,-1.55520,-4.63030,1.65856e-005,21.0935,35.7239,-15.8499,-3.38998,1.06634,-22.5010,-6.54930,-2.33029,-11.8476,17.7780,-21.8593,10.4600,1.75375,3.99452,1.66035,-1.58251,2.48785e-005,-55.4123,18.0862
Sr88,0.119159,0.559818,-1.01742,-1.51662,-8.92327e-006,-189.034,96.4683,25.3892,-23.5945,-53.4313,23.2959,-7.25450,-36.3884,-120.560,3.50472,-141.107,-94.7058,2.31666,2.68287,-2.49197,-0.402057,-8.92327e-006,106.812,-102.619
Y89,0.851341,1.01706,-1.33573,-1.57494,3.26974e-005,-76.2641,39.1740,-16.2511,28.8820,2.25381,-8.80249,4.54559,-10.4487,-23.3481,-0.957563,-9.37645,-9.19981,-0.566314,1.63800,-5.68944,-2.80120,-1.08991e-005,-14.4340,-64.9947
Zr90,-0.496123,-0.373060,-4.25574,-7.05490,2.48785e-005,-25.7725,92.0457,-11.5527,-32.5867,-145.895,3.50978,-67.4681,-2.31266,-21.1928,-39.5083,-54.9174,-15.8941,0.167162,1.90334,-10.1488,-2.92223,2.48785e-005,8.04779,74.7964
Nb93,4.52042,5.64302,1.68330,3.87398,1.52588e-005,194.723,-109.997,-35.4503,-7.71702,108.851,129.573,-415.892,-17.2361,-24.5171,-9.58347,-182.155,130.205,1.28828,3.15921,-1.69075,-2.82626,0.000000,-451.159,241.148
Ba135,4.06838,1.89034,-6.29428,-0.542285,2.68090e-005,-187.607,-16.6164,-162.404,-27.2862,-307.320,24.7667,285.463,-880.723,-80.8588,-67.5541,-191.895,192.935,0.0649826,0.542576,-4.60195,-0.280570,-8.93634e-006,-58.1718,103.463
Ba137,0.444520,1.48098,4.22375,4.98329,-2.68090e-005,-187.934,-188.869,-106.360,-23.2568,-513.748,77.1454,-167.620,-880.466,-194.740,-68.7328,-121.753,-189.743,3.57733,4.44087,1.23720,2.60548,-8.93634e-006,-97.3811,202.413
La139,1.31578,2.30999,-1.35512,-1.85501,4.63324e-005,45.7388,-364.342,-187.247,-80.1308,-178.349,-29.3914,-195.366,-193.923,-195.425,-198.075,-188.912,-184.290,0.00515277,2.62483,0.410335,-5.91553,2.31662e-005,896.382,3.63886
Ce140,1.46274,1.52198,3.04286,1.77277,-2.86281e-005,-187.919,-24.0262,-168.993,-60.9803,-163.276,-168.592,-181.837,-174.822,-166.526,-183.240,-179.809,-189.165,-0.798820,-0.601960,-1.34256,-1.37176,-1.43141e-005,10.9283,289.043
