GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For edit 2017-05-04 EMP UPDATED windows reselected\run1.b
Created: Fri Sep 29 17:31:12 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Ca43,6.07,6.07,6.27,6.27,3.74,0.0265,0.0368,0.0417,0.0325,0.0326,0.0283,0.0286,0.0305,0.0666,0.0605,0.0322,0.0307,6.07,6.07,6.27,6.27,3.74,0.0258,0.0384
Ca44,5.94,6.11,6.33,6.27,3.74,0.0769,0.0852,0.0746,0.0677,0.0651,0.0622,0.0626,0.0635,0.0978,0.0952,0.0638,0.0641,6.10,6.20,6.37,6.39,3.74,0.0593,0.0699
Sc45,25.18,25.83,4.77,4.68,3.82,1.771,1.622,0.668,0.668,0.675,0.663,0.685,0.702,0.748,0.749,0.736,0.758,37.37,38.75,4.38,4.57,3.82,1.068,0.986
Ti47,0.732,0.729,0.0990,0.0970,21.56,0.0302,0.0734,0.2468,0.1829,0.1802,0.1669,0.2019,0.3146,0.3245,0.2945,0.1988,0.1899,0.699,0.710,0.0704,0.0721,21.56,0.01423,0.0628
Ti49,0.680,0.693,0.0669,0.0645,21.56,0.01067,0.0599,0.2415,0.1776,0.1716,0.1625,0.1933,0.3092,0.3185,0.2868,0.1900,0.1855,0.691,0.705,0.0624,0.0624,21.56,0.01051,0.0580
V51,4.90,5.07,0.420,0.428,5.00,0.0382,0.0755,0.0745,0.0898,0.0879,0.1043,0.1192,0.1346,0.02835,0.03150,0.1061,0.1049,5.23,5.18,0.450,0.438,5.00,0.0392,0.0765
Cr53,0.1064,0.1076,0.00923,0.00963,0.00428,0.0404,0.0777,0.1421,0.1595,0.1568,0.1425,0.1466,0.1034,0.2067,0.1565,0.1347,0.1391,0.1081,0.1096,0.00995,0.00947,0.00428,0.0409,0.0792
Mn55,0.1429,0.1435,0.01227,0.01247,0.527,0.402,0.348,0.364,0.381,0.402,0.389,0.397,0.406,0.416,0.428,0.394,0.397,0.1431,0.1454,0.01258,0.01266,0.527,0.401,0.358
Co59,0.490,0.508,0.0420,0.0430,0.0497,0.2046,0.2116,0.2159,0.2240,0.2253,0.2082,0.2158,0.2181,0.2196,0.2265,0.2292,0.2351,0.502,0.512,0.0437,0.0440,0.0497,0.2066,0.2180
Ni60,0.02605,0.02697,0.00227,0.00227,0.00079,0.2113,0.2183,0.2203,0.2151,0.2179,0.2043,0.2121,0.2236,0.2224,0.2296,0.2193,0.2243,0.02623,0.02619,0.00228,0.00227,0.00079,0.2017,0.2168
Ni62,0.01687,0.01765,0.00145,0.00159,0.00079,0.1445,0.1499,0.1524,0.1508,0.1501,0.1466,0.1529,0.1670,0.1707,0.1743,0.1721,0.1739,0.02059,0.02158,0.00187,0.00189,0.00079,0.1746,0.1902
Cu63,2.427,2.507,0.2113,0.2208,0.1250,0.00588,0.02847,0.0346,0.0454,0.0486,0.0530,0.0559,0.0753,0.02312,0.02715,0.0590,0.0489,2.778,2.809,0.2464,0.2439,0.1250,0.00611,0.0318
Zn66,0.657,0.675,0.0551,0.0558,0.2706,0.0954,0.1103,0.1775,0.1677,0.1595,0.1440,0.1341,0.1417,0.1521,0.1618,0.1689,0.1717,0.668,0.685,0.0565,0.0560,0.2706,0.0914,0.1070
Zn67,0.523,0.539,0.0442,0.0455,0.2706,0.0716,0.0852,0.1292,0.1236,0.1197,0.1074,0.1024,0.1069,0.1129,0.1224,0.1294,0.1330,0.558,0.565,0.0495,0.0460,0.2706,0.0730,0.0843
Ga69,7.66,7.87,0.649,0.679,1.513,0.00117,0.00216,0.00479,0.00453,0.00515,0.00484,0.00509,0.00638,0.00424,0.00368,0.00563,0.00576,8.66,8.71,0.757,0.746,1.513,0.00103,0.00232
Sr88,44.23,45.17,6.75,6.83,28.74,-0.00003,0.00046,0.00264,0.00245,0.00173,0.00154,0.00151,0.00163,0.00650,0.00234,0.00180,0.00136,44.08,44.79,6.87,6.89,28.74,0.00066,0.00064
Y89,227.95,228.92,18.94,18.71,15.56,0.0178,0.0302,0.0090,0.00519,0.00469,0.00332,0.00594,0.00665,0.0126,0.0187,0.00388,0.00401,234.51,236.90,19.32,19.87,15.56,0.0202,0.0270
Zr90,86.05,87.19,7.50,7.23,33.21,0.0128,0.0103,0.405,0.571,0.1218,0.0366,0.0159,0.0961,0.0352,0.969,0.0364,0.0200,87.65,87.88,7.40,7.59,33.21,0.0107,0.0098
Nb93,1195.89,1199.87,98.67,99.96,33.33,0.0115,0.0049,0.0698,0.0099,0.0132,0.0252,0.0119,0.0180,0.0282,0.0071,0.0285,0.0466,1202.16,1201.43,100.16,100.99,33.33,0.0026,0.0118
Ba135,132.67,133.25,11.85,11.75,200.29,-0.0017,-0.0022,0.1065,0.0020,0.0025,0.0042,0.0001,0.0025,0.0322,0.0192,-0.0022,-0.0015,133.48,136.36,12.12,11.92,200.29,-0.0067,0.0057
Ba137,130.57,133.27,11.64,11.73,200.29,0.0029,-0.0053,0.0030,0.0313,-0.00030,0.00205,0.00212,-0.0026,0.0337,0.0960,0.00179,0.0008,132.89,134.77,11.69,11.55,200.29,-0.0031,-0.0032
La139,1197.55,1214.06,101.12,100.21,67.30,0.0070,0.0010,0.0029,0.274,0.0036,-0.0009,0.0173,0.338,0.0145,0.0057,0.1017,0.0006,1242.35,1251.46,100.83,102.02,67.30,0.0011,-0.0045
Ce140,472.20,484.77,41.16,41.13,55.69,0.0004,0.00062,0.00318,0.0059,0.00213,0.0091,0.00115,0.0421,27.57,0.2334,0.1841,0.00264,512.76,512.70,43.74,43.00,55.69,0.00207,-0.0038
Gd157,1505.07,1524.31,125.29,125.06,21.93,0.0113,0.0105,0.0089,0.015,0.040,-0.0051,0.0255,0.0058,0.0111,0.014,0.0089,0.0033,1523.17,1540.40,127.93,131.69,21.93,0.021,0.043
Yb172,1964.55,1997.59,165.63,165.30,13.67,0.018,0.073,0.0365,0.013,0.0046,0.0049,-0.010,0.0208,0.018,0.0213,0.0148,0.0054,1993.64,2023.91,166.59,174.74,13.67,0.100,0.093

GLITTER!: Mean Raw CPS background NOT subtracted.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Li7,   2338037,   2364703,    176679,    175231,    36073,     11048,     14788,      24184,      26278,      26581,      25821,      23658,      24437,      23044,      24334,      27860,      26247,   2232924,   2249495,    164697,    158967,    33301,     11306,     14251
B11,    694847,    675811,    230163,    209951,    80770,    167713,    154755,     129792,     127519,     122902,     119438,     113280,     108248,     102607,      97232,      93132,      90275,    420718,    418523,     71094,     70946,    30443,     43801,     41115
Na23, 473458848, 481998432, 425733888, 420334656, 78532040,    188827,    470698,    1863316,    1797936,    1789708,    1705736,    1688618,    1671436,    1046544,    1042130,    2227780,    2307791, 432226464, 435632608, 386898848, 376496480, 70437624,    173266,    411493
Mg24,   1127929,   1145317,    131036,    125373, 33863440, 623611776, 657058176, 1129332992, 1169752576, 1181065856, 1252071680, 1233011456, 1199394816, 1226074368, 1180034560, 1173486592, 1192404992,    912834,    908798,    105975,    105762, 28614242, 542371136, 548259776
Mg25,    144970,    145161,     16365,     15850,  4488333,  81961352,  84725192,  147138176,  150941232,  155182384,  161193296,  160514912,  155276896,  158048192,  156865632,  154037104,  153977264,    115590,    116406,     13167,     13141,  3706440,  71422840,  71246432
Mg26,    163915,    164710,     20442,     19544,  5010641,  90382192,  94301832,  161173120,  168058736,  170432576,  179490352,  179068928,  172928304,  174857552,  174174640,  168630048,  172120464,    129523,    130682,     16079,     15823,  4145699,  78361872,  79841688
Al27,  19731182,  19817540,  18216266,  17419242, 96524816,    108630,    210865,     342251,     354551,     365719,     354679,     395174,     441775,     348792,     316872,     411088,     391662,  16036233,  16028324,  14457371,  14476633, 80728848,     92807,    175798
Si29,  13119048,  13241063,  11972912,  11647069,  7359098,   6473561,   6835045,   12020125,   12265105,   12624964,   12985769,   13003141,   12705669,   12649851,   12508151,   12691525,   12727819,  11475380,  11486884,  10396316,  10099432,  6275654,   5771554,   5746092
Si30,  14838555,  14729311,  12928124,  12445573,  9485234,   8716755,   8607890,   10063183,   10435155,   10580184,   10865653,   10873054,   10527700,   10547406,   10552408,   10394244,   10546709,   9362282,   9421529,   8568301,   8490504,  5753525,   5354748,   5463497
P31,    133223,    132963,     38133,     36172,   290305,     27105,     27549,      34936,      34705,      35442,      24967,      29237,      41549,      47653,      38289,      34325,      34216,    101059,    102815,     20459,     20169,   242612,     13069,     14403
Ca43,    328744,    326748,    296213,    284547,   128318,      1400,      1763,       3417,       2693,       2743,       2514,       2438,       2641,       5483,       4910,       2708,       2620,    272067,    271724,    244407,    242559,   109998,      1178,      1536
Ca44,   5177110,   5284889,   4802262,   4566976,  2069072,     69954,     77358,     104112,      97240,      95649,      94449,      93705,      93796,     135928,     131447,      93020,      93179,   4349687,   4408976,   3939092,   3917288,  1748924,     43669,     50085
Sc45,   1002183,    999203,    158910,    146330,    88446,     46619,     44236,      31978,      32064,      32138,      31658,      31407,      30871,      31565,      30319,      29138,      28980,    763590,    762296,     72693,     72208,    44250,     14695,     12892
Ti47,     77851,     77203,      9259,      8701,  1454026,      2453,      6104,      36973,      28168,      28392,      27121,      32430,      49957,      51070,      45917,      31398,      30027,     62313,     63264,      5485,      5587,  1262405,      1084,      4462
Ti49,     56050,     56828,      5254,      4907,  1117828,      1078,      4206,      27925,      21156,      20889,      20444,      24006,      37958,      38741,      34595,      23239,      22715,     47666,     48618,      3823,      3800,   976987,       631,      3245
V51,   1153270,   1185980,     86398,     84553,   746521,      6683,     13900,      24734,      30673,      30726,      37522,      42425,      47355,       9952,      10935,      37143,      36738,   1031464,   1020747,     77402,     74640,   648077,      6220,     12016
Cr53,    122836,    123093,      9421,      9399,     3262,     33638,     68004,     223837,     257146,     257420,     240165,     243424,     169067,     333062,     248898,     215979,     222195,     97071,     97942,      7830,      7366,     2593,     28629,     54838
Mn55,   1467759,   1459390,    112889,    109784,  3361916,   2959898,   2693092,    5078242,    5427094,    5833837,    5795002,    5814640,    5850123,    5906514,    5996642,    5551000,    5575126,   1129398,   1140882,     88000,     87572,  2672833,   2444230,   2165621
Co59,   1121912,   1149226,     82867,     81032,    70421,    333545,    362820,     665820,     705324,     721549,     682798,     695726,     690655,     684479,     694993,     707424,     721342,    863125,    874742,     64511,     63977,    54686,    272954,    284717
Ni60,    282937,    289891,     21271,     20397,     5333,   1646159,   1791408,    3255019,    3250128,    3352849,    3224121,    3295763,    3418164,    3351001,    3411695,    3281906,    3342702,    219625,    217803,     16467,     16179,     4255,   1307039,   1391718
Ni62,     41856,     42886,      3045,      3167,     1163,    243110,    262646,     474958,     475093,     475566,     470382,     476413,     505250,     502116,     498723,     489035,     484642,     31863,     32559,      2410,      2367,      738,    192199,    203636
Cu63,    760005,    771981,     56474,     56055,    23720,      1295,      6489,      14083,      18706,      20263,      22503,      23174,      30476,       9145,      10512,      22817,      18658,    589677,    587557,     44278,     42905,    16494,       972,      4936
Zn66,    252316,    257957,     18547,     18088,    66270,     27130,     33262,      96803,      94144,      91745,      85481,      78869,      82500,      87862,      92767,      98157,      99939,    219803,    225573,     16239,     16009,    58794,     24064,     28092
Zn67,     41134,     42055,      3035,      2987,    13364,      4096,      5143,      14068,      13794,      13641,      12596,      11848,      12199,      12735,      13662,      14589,      14957,     35327,     35656,      2724,      2500,    11151,      3640,      4173
Ga69,   1201001,   1216514,     87378,     87205,   145636,       129,       250,       1000,        961,       1117,       1073,       1100,       1358,        886,        757,       1155,       1175,    983925,    980243,     73574,     71262,   108940,        95,       197
Sr88,   1419806,   1441130,    188867,    183456,   583347,         7,        12,        118,        113,         81,         78,         72,         77,        305,        114,         84,         66,   1170671,   1187823,    158448,    157723,   499975,        17,        13
Y89,   1071171,   1068069,     77373,     73379,    46029,        60,       109,         58,         34,         34,         23,         41,         45,         85,        126,         28,         31,    895150,    901994,     63931,     65168,    38727,        60,        80
Zr90,    481002,    484784,     36607,     33897,   117788,        59,        46,       3191,       4618,       1014,        312,        134,        802,        291,       7961,        302,        165,    411037,    411860,     30197,     30760,   102363,        39,        36
Nb93,   1007816,   1006444,     72702,     70821,    17870,         8,         5,         84,         14,         19,         34,         16,         22,         38,         10,         36,         65,    858859,    858320,     62361,     62458,    15687,         5,         7
Ba135,    103128,    103054,      8046,      7677,    98871,         4,         2,        118,          3,          2,          4,          1,          2,         39,         24,          1,          3,     87404,     89259,      6910,      6753,    86269,         0,         2
Ba137,    177086,    179847,     13786,     13357,   172525,         2,         0,          5,         61,          0,          4,          4,          1,         69,        197,          3,          4,    151870,    153969,     11628,     11409,   150573,         0,         0
La139,   1019769,   1033610,     75932,     72711,    37104,         5,         0,          3,        352,          8,          1,         28,        455,         19,         11,        138,          3,    963823,    974754,     68710,     69335,    34941,         0,         1
Ce140,   1361040,   1395605,    104427,    100719,   103534,         3,         1,         15,         26,          9,         41,          9,        195,     123896,       1043,        837,         12,   1326458,   1330501,     99223,     97215,    96116,         4,         2
Gd157,    271206,    271658,     19483,     18590,     2449,         1,         1,          2,          6,         10,          0,          6,          1,          4,          8,          2,          2,    208248,    209185,     15050,     15276,     1922,         2,         4
Yb172,    420232,    424322,     30823,     29522,     1842,         9,        13,         10,          9,          1,          4,          5,          6,          8,          6,          7,          5,    347672,    352148,     25196,     26197,     1556,        13,        15

GLITTER!: Mean Raw CPS background subtracted.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Li7,   2334213,   2360862,    172660,    171362,    32303,      7351,     11047,      20037,      22051,      22362,      21443,      19233,      20128,      18791,      19895,      23363,      21817,   2228351,   2244651,    160083,    154660,    28828,      7301,     10035
B11,    691131,    671916,    226975,    206764,    77700,    164945,    152020,     128140,     125948,     121376,     118050,     111803,     106821,     101178,      95926,      91735,      89092,    419627,    417218,     69948,     69896,    29386,     42803,     40003
Na23, 473437760, 481969376, 425704288, 420304640, 78502944,    164593,    447224,    1839749,    1775291,    1766759,    1682500,    1665132,    1648002,    1023411,    1019093,    2204149,    2284233, 432203168, 435596960, 386864384, 376466816, 70407128,    147350,    386485
Mg24,   1127617,   1144847,    130700,    125063, 33863052, 623611264, 657048576, 1129332736, 1169732480, 1181034368, 1252052864, 1232992896, 1199371264, 1226035584, 1180018432, 1173469952, 1192385280,    893854,    908077,    105305,    105216, 28613658, 542370496, 548254208
Mg25,    144922,    145111,     16293,     15811,  4488286,  81961264,  84723928,  147138112,  150940128,  155180064,  161191600,  160512224,  155270784,  158046016,  156862608,  154032960,  153975120,    113650,    116336,     13071,     13057,  3704445,  71422752,  71245984
Mg26,    161816,    162480,     18308,     17578,  5008609,  90380080,  94299800,  161171664,  168054240,  170428224,  179487264,  179055488,  172924416,  174853088,  174168928,  168627008,  172116912,    125208,    129256,     14806,     14460,  4144305,  78360488,  79837432
Al27,  19730322,  19816504,  18215078,  17418164, 96523968,    106514,    210280,     341633,     354101,     365283,     354233,     394757,     441349,     348418,     316474,     410768,     391278,  16035854,  16027257,  14456585,  14475926, 80728256,     92004,    175392
Si29,  12889776,  13026379,  11792544,  11477911,  7187277,   6329440,   6698557,   11953573,   12205834,   12567373,   12929244,   12947917,   12652423,   12597954,   12456733,   12641335,   12679114,  11432018,  11441559,  10354058,  10057652,  6230903,   5730704,   5705090
Si30,   8485679,   8776410,   7799703,   7627943,  4615608,   4620113,   4611936,    8491706,    8984265,    9134991,    9439421,    9471781,    9157135,    9199154,    9215914,    9080902,    9255481,   8194632,   8255690,   7460553,   7388361,  4614244,   4329955,   4402994
P31,    104171,    105229,     13340,     13053,   267395,      6025,      7883,      23427,      24277,      25022,      14753,      19559,      31743,      38123,      28997,      25330,      25166,     92367,     93078,     10661,     10626,   232923,      3659,      5923
Ca43,    328452,    326448,    295943,    284325,   128074,      1052,      1542,       3163,       2529,       2597,       2324,       2317,       2439,       5281,       4752,       2558,       2438,    271899,    271515,    244221,    242367,   109827,       915,      1356
Ca44,   5151002,   5259334,   4779138,   4543660,  2046092,     48656,     57002,      90240,      83971,      82540,      81284,      80714,      80853,     123327,     118866,      80479,      80844,   4338460,   4397362,   3928114,   3906648,  1737856,     33282,     39041
Sc45,   1000957,    998035,    157818,    145384,    87458,     45821,     43265,      31385,      31406,      31567,      31061,      30821,      30263,      30976,      29750,      28626,      28474,    762998,    761768,     72093,     71724,    43738,     14162,     12429
Ti47,     77817,     77140,      9187,      8656,  1453986,      2361,      6068,      36941,      28140,      28369,      27089,      32408,      49940,      51030,      45898,      31367,      29995,     62291,     63235,      5458,      5554,  1262385,      1008,      4429
Ti49,     55473,     56237,      4765,      4416,  1117371,       640,      3811,      27811,      21027,      20800,      20312,      23913,      37834,      38634,      34493,      23141,      22623,     47567,     48527,      3739,      3716,   976890,       576,      3170
V51,   1153184,   1185894,     86311,     84485,   746471,      6608,     13824,      24668,      30585,      30636,      37460,      42349,      47281,       9868,      10869,      37066,      36677,   1031407,   1020676,     77295,     74594,   648016,      6142,     11945
Cr53,    122576,    122820,      9200,      9195,     3072,     33448,     67833,     223667,     256916,     257274,     239975,     243210,     168907,     332888,     248758,     215820,     222030,     96908,     97797,      7688,      7239,     2474,     28487,     54715
Mn55,   1463414,   1455074,    108557,    105588,  3357874,   2955753,   2689320,    5075195,    5424100,    5831000,    5792005,    5811670,    5847048,    5903485,    5993647,    5548112,    5572279,   1126573,   1137973,     85265,     84762,  2669939,   2441476,   2162895
Co59,   1121908,   1149184,     82841,     81021,    70411,    333540,    362793,     665812,     705306,     721463,     682778,     695690,     690623,     684462,     694974,     707411,     721326,    863085,    874558,     64502,     63976,    54680,    272947,    284713
Ni60,    282931,    289883,     21258,     20382,     5322,   1646153,   1791367,    3255012,    3250100,    3352815,    3224046,    3295725,    3418083,    3350922,    3411656,    3281830,    3342612,    219422,    217775,     16447,     16168,     4241,   1307011,   1391692
Ni62,     41850,     42874,      3045,      3153,     1163,    243107,    262634,     474952,     475065,     475552,     470373,     476399,     505239,     502112,     498711,     488991,     484630,     31721,     32548,      2407,      2366,      732,    192196,    203633
Cu63,    759996,    771955,     56439,     56035,    23702,      1276,      6464,      14060,      18695,      20235,      22491,      23151,      30454,       9141,      10502,      22795,      18637,    589652,    587507,     44244,     42878,    16475,       960,      4903
Zn66,    252240,    257876,     18498,     18049,    66217,     27079,     33204,      96789,      94097,      91705,      85449,      78840,      82451,      87817,      92727,      98133,      99903,    219773,    225534,     16218,     15973,    58761,     24040,     28063
Zn67,     41119,     42044,      3018,      2980,    13362,      4085,      5135,      14062,      13789,      13638,      12590,      11841,      12192,      12725,      13653,      14571,      14950,     35306,     35647,      2714,      2497,    11145,      3629,      4165
Ga69,   1200995,   1216491,     87346,     87192,   145629,       129,       250,        997,        961,       1110,       1065,       1098,       1350,        882,        751,       1155,       1171,    983916,    980207,     73514,     71248,   108933,        88,       197
Sr88,   1419806,   1441106,    188825,    183446,   583346,         0,        11,        118,        113,         81,         74,         72,         77,        305,        109,         84,         63,   1170671,   1187778,    158412,    157717,   499973,        13,        13
Y89,   1071168,   1067992,     77363,     73374,    46025,        60,       109,         58,         34,         32,         23,         41,         45,         85,        125,         26,         27,    895150,    901953,     63923,     65166,    38723,        60,        80
Zr90,    481002,    484774,     36598,     33893,   117785,        52,        44,       3188,       4616,       1008,        312,        134,        802,        291,       7949,        302,        165,    411034,    411842,     30183,     30760,   102352,        39,        36
Nb93,   1007813,   1006417,     72664,     70821,    17866,         7,         3,         83,         12,         16,         32,         15,         22,         35,          8,         35,         58,    858856,    858306,     62332,     62454,    15687,         1,         6
Ba135,    103126,    103050,      8043,      7673,    98871,         0,         0,        116,          2,          2,          4,          0,          2,         37,         21,          0,          0,     87400,     89255,      6909,      6748,    86269,         0,         2
Ba137,    177085,    179844,     13786,     13355,   172524,         2,         0,          5,         61,          0,          4,          4,          0,         67,        191,          3,          1,    151870,    153952,     11625,     11409,   150573,         0,         0
La139,   1019769,   1033604,     75920,     72706,    37102,         4,         0,          3,        351,          4,          0,         23,        455,         19,          7,        138,          0,    963815,    974722,     68680,     69331,    34941,         0,         0
Ce140,   1361035,   1395596,    104411,    100717,   103534,         0,         1,         13,         25,          9,         41,          5,        190,     123892,       1043,        836,         12,   1326451,   1330466,     99187,     97210,    96112,         4,         0
Gd157,    271200,    271652,     19479,     18588,     2449,         1,         1,          2,          3,         10,          0,          6,          1,          2,          3,          2,          0,    208248,    209181,     15030,     15272,     1922,         2,         4
Yb172,    420230,    424313,     30816,     29522,     1842,         2,        12,         10,          4,          1,          1,          0,          6,          5,          6,          4,          1,    347671,    352133,     25189,     26197,     1556,        13,        12
GLITTER!: Fractionation%.
Element,STD610-11,STD610-12,612-11,612-12,BCR-2g-06,SCO-1-06,SCO-2-06,32-01,32-02,32-03,32-04,32-05,32-06,32-07,32-08,32-09,32-10,STD610-13,STD610-14,612-13,612-14,BCR-2g-07,SCO-1-07,SCO-2-07
Li7,-17.1961,-15.7864,-16.9307,-16.7024,-1.05964e-005,-5.75098,-0.731527,-2.44405,2.93156,1.84508,-0.536218,2.07370,1.36725,-2.57173,-6.64507,-3.02383,-2.36706,-17.0337,-17.7162,-17.5678,-17.6716,-2.11928e-005,-8.27119,-2.41880
B11,-6.83413,-6.71116,-3.00506,-2.16637,-3.97365e-005,12.4764,11.1593,7.91290,13.6044,7.88609,7.90228,9.56025,7.10822,8.13444,5.62096,9.48488,6.99474,-12.7064,-11.7353,-9.68210,-7.18474,7.94729e-006,6.60263,0.511507
Na23,-23.6192,-26.2597,-25.4214,-24.9015,-8.13802e-006,-10.2158,-6.33176,-10.5548,-3.02106,-8.42288,-7.38467,-5.53180,-7.04402,-3.17214,-8.69952,-6.61911,-1.30647,-21.6878,-22.3222,-20.1350,-22.2953,0.000000,-7.66577,-7.78538
Mg24,-0.415134,-3.04741,-3.24392,1.03527,-3.63372e-005,9.49458,11.8068,7.02446,11.0034,7.69435,5.14114,8.77555,8.01061,6.29349,3.28472,9.11525,7.95816,-7.00180,-7.06687,-8.23241,-8.09515,1.81686e-005,4.01396,1.33309
Mg25,-4.40374,-4.21109,-2.25475,-5.24704,3.63372e-005,6.95928,9.11301,2.75385,13.3007,4.63898,5.83553,7.85497,7.57964,3.54019,3.54974,6.60946,6.86670,-6.75038,-6.19107,-10.4152,-9.45786,1.81686e-005,5.57339,1.35790
Mg26,-3.75013,-5.14343,-3.30732,-2.25578,4.54215e-005,6.25776,9.36576,8.15951,10.8586,7.93233,6.68004,9.05857,8.49570,3.49098,5.07177,9.47154,8.40021,-5.52687,-4.41049,-6.72687,-7.52825,-2.72529e-005,7.11671,2.42014
Al27,5.09254,4.57291,3.87302,5.90359,-2.20381e-005,19.5327,16.4780,15.6577,23.0921,15.0307,17.5390,15.8657,16.2914,6.95605,14.3101,13.1379,18.4938,0.992197,0.741988,-2.03277,-2.88797,-3.30571e-005,11.1997,11.0152
Si29,-15.2317,-14.3381,-14.5622,-14.7160,0.000000,2.42516e-005,2.42516e-005,2.45906e-005,2.47484e-005,0.000000,8.21499e-006,8.11330e-006,1.64179e-005,1.63336e-005,8.18682e-006,0.000000,0.000000,-13.0031,-12.4713,-14.7734,-15.7309,-6.14432e-006,-2.42516e-005,-2.42516e-005
Si30,-7.00880,-5.57221,-7.96169,-6.87854,-1.22886e-005,7.24640,7.44138,4.68844,6.26753,2.64120,2.28591,5.09015,4.56167,1.26114,-1.69402,5.34425,2.96522,-13.9416,-11.7594,-13.3275,-16.9489,-6.14432e-006,0.0791071,-3.34832
P31,-24.4203,-19.5218,-19.4289,-15.8060,7.62940e-006,-1.80464,-5.99533,-5.40823,2.15909,-4.85170,-7.12679,-0.145548,-2.32936,-3.84650,-0.521849,0.0135509,-1.42299,-17.5390,-19.2768,-17.4931,-20.2280,-1.52588e-005,-9.73882,-14.8672
Ca43,2.86153e-005,2.86153e-005,4.61230e-005,3.68984e-005,3.86757e-005,3.83406,20.5728,16.2528,10.8728,8.57781,21.7678,13.4763,10.2821,12.1859,7.86335,18.8476,16.5241,9.53844e-006,9.53844e-006,9.22460e-006,9.22460e-006,1.54703e-005,20.1726,9.74591
Ca44,1.27241,0.335489,0.289180,1.35602,-1.54703e-005,17.4430,14.1930,13.2335,14.6167,11.6295,11.3865,14.9826,14.5215,12.7269,10.0978,11.8042,10.9298,-2.01078,-0.963346,-2.08459,-2.19992,-7.73515e-006,12.5377,8.31790
Sc45,-1.27628,-0.0165916,-6.19558,-3.06517,-8.09179e-005,9.58989,11.6402,6.20303,14.6693,6.95730,9.97928,9.10736,8.80310,7.37329,6.95323,9.57724,8.13524,-0.225994,-0.870142,-3.96415,-3.19655,-5.77985e-005,3.50103,4.02694
Ti47,-1.04815,-0.305779,-4.72670,0.175106,1.38520e-005,10.8466,14.4167,15.0175,19.0071,10.0296,13.3293,10.1325,13.4800,7.68878,9.32403,16.4306,14.6035,-2.52944,-0.755448,-3.74966,-1.58967,-3.46299e-005,9.35383,8.15086
Ti49,1.01718,-1.41387,-2.14870,-1.05070,-6.92598e-006,0.805437,12.7748,16.6250,20.3109,8.80489,12.5162,12.5648,12.5595,6.24327,8.49109,13.1844,11.2816,-2.26825,1.29544,-1.32685,-12.3440,-6.92598e-006,20.4500,3.59047
V51,-13.3646,-14.5987,-15.0492,-13.2116,0.000000,-0.0328714,-0.911238,-4.18086,1.74006,-1.54739,0.643512,4.36018,2.18900,-14.5707,-9.19763,5.99388,2.96629,-17.3976,-15.9965,-16.4462,-19.4784,-7.18061e-006,-0.530512,-2.08680
Cr53,-17.8919,-17.1723,-18.4814,-17.2584,-3.36591e-005,-4.32531,-2.11378,-5.89862,-2.33608,-7.99483,-6.30078,-4.63430,-2.81920,-26.0746,-6.94549,1.02978,-1.93532,-20.1150,-15.5858,-24.0743,-22.7959,0.000000,-1.20077,-3.34257
Mn55,-10.4203,-9.17144,-11.8905,-11.6352,3.15020e-005,-0.110822,4.05150,0.0358280,7.52372,0.665249,2.04802,5.48417,1.92456,3.47075,1.18188,2.69093,2.88833,-8.91254,-8.39187,-12.2485,-11.1690,-1.57510e-005,0.993479,-0.622604
Co59,-16.0806,-18.3018,-14.9698,-14.4895,2.00774e-005,-0.123774,2.19164,-0.563618,0.789621,-2.93139,-0.151881,-1.14215,0.913780,-1.25397,-1.50346,0.680053,-0.451267,-17.7317,-16.4849,-15.8670,-19.8005,-2.00774e-005,-2.03869,-5.38436
Ni60,-12.8071,-13.9949,-13.7402,-14.2182,1.46719e-005,0.190956,4.24977,-1.26069,1.27529,-4.07141,-1.77171,-1.05209,-2.54768,-1.13997,-7.62025,-2.79441,-3.58532,-23.3277,-21.9887,-24.8098,-25.4950,-7.33596e-006,-9.15401,-10.8980
Ni62,-24.1845,-22.2074,-22.3811,-22.2589,1.46719e-005,-6.30762,-4.17712,-7.21067,-2.32986,-7.41241,-7.36630,-6.50956,-2.63049,-7.28639,-8.54940,-1.97509,-3.04114,-21.6896,-19.2727,-23.7685,-19.3185,1.46719e-005,-2.34615,-7.06583
