GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\2017-05-05 EMP UPDATED windoes reselected - Do not edit pre 29.09.17 612 standard\Run 2.b
Created: Fri Sep 29 18:39:06 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Gd157,0.0503313,2.17476,1.41140,-1.39404,-2.55536,140.116,205.297,176.006,610.659,-91.4046,-43.9039,85.5302,-96.6589,-30.6003,35.0059,90.0490,-20.8121,2.94789,5.61100,0.382616,-0.330637,4.26626,75.1968,117.513
Yb172,2.42903,3.14951,0.189901,-0.288329,-2.13055,11.8822,289.871,13.8479,42.6209,-6.01125,27.4465,20.3212,-14.7285,52.9008,-23.3440,-31.7139,-4.89497,4.01689,8.66527,1.68591,-1.58418,4.40458,-425.715,21.4782
GLITTER!: Fractionation/Uncertainty.
Element,STD610-3,STD610-4,612-3,612-4,BCR-2G-1,SCO-1-1,SCO-2-1,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,STD610-5,STD610-6,612-5,612-6,BCR-2G-2,SCO-1-2,SCO-2-2
Li7,-1.22884,-0.836464,0.0144525,-0.0195780,-0.198205,0.282721,-0.0287845,0.249005,-5.43193,2.00676,0.132863,0.0542120,2.89032,-0.0404287,-0.952803,0.498529,-0.728835,-0.00748638,0.613227,-0.0245798,0.0227572,-1.24421,-1.45210,-0.362796
B11,0.498270,0.527344,0.420168,-0.406779,0.500852,1.88529,0.611122,-1.23731,-0.695693,0.736734,-0.546095,-0.890947,-0.542641,-2.19004,-3.29421,-1.98390,-1.92964,0.149093,1.26450,-0.0637440,0.0626057,0.805867,1.45645,-0.520382
Na23,-1.18280,-0.409179,-0.416082,0.387865,-0.0211693,0.476810,1.60556,-0.00466284,-2.35132,2.57521,2.39883,1.69120,1.28850,0.743692,-0.930820,0.383006,-0.166165,-0.435981,0.553250,0.172820,-0.187240,0.592963,-0.509715,-0.354099
Mg24,0.116279,0.0309076,0.132690,-0.0756462,0.177273,0.903539,0.534803,-0.0552907,0.528813,1.55872,1.69030,0.546496,0.619367,-0.0586824,-1.01617,0.114940,-0.314536,0.571333,0.716429,-0.670638,0.549341,0.574933,1.07223,0.568913
Mg25,-0.170319,-0.585712,0.306807,-0.228380,-0.278406,0.284245,0.338649,-0.188912,0.0357746,0.812687,0.547702,0.407464,0.862929,0.0357825,0.110599,0.684078,0.553396,0.601855,0.746369,-0.789946,0.655097,0.641784,0.834594,0.542107
Mg26,-0.622846,0.0383856,-1.16537,1.24848,-0.423681,0.922727,0.827067,0.541696,0.570003,1.11512,1.24191,0.434557,1.31259,-0.204425,-0.582442,0.843303,0.156816,0.137178,0.629723,-0.318361,0.224893,0.128267,0.731589,0.472155
Al27,-0.0265771,0.213597,0.0413711,-0.0269922,-0.304421,1.04321,0.647906,-0.591267,-5.46001,0.511138,0.406924,-0.579553,-0.483519,-1.22221,-0.0140172,-4.13228,-1.00148,0.411979,1.03408,-0.237203,0.206919,0.343560,0.853617,0.112108
Si29,-0.634758,-0.375050,0.0493405,-0.0271726,-0.644345,-1.02207e-005,-7.66591e-006,-5.52874e-006,-8.46847e-006,-5.51585e-006,-5.58432e-006,-2.73652e-006,-5.56362e-006,-5.58441e-006,-5.57410e-006,-5.57700e-006,-5.52444e-006,-0.219514,0.289612,-0.346177,0.305662,0.173951,-2.55529e-006,-2.55534e-006
Si30,-0.785738,-0.769625,-0.0432812,0.0539370,-0.896872,0.361260,0.566341,-1.67658,-1.52277,0.252704,-0.760842,-0.732343,-0.392650,-1.25383,-1.64397,-0.383754,-0.796243,-0.546222,0.0727786,-0.142349,0.129105,-0.769482,-0.269932,-0.531688
P31,0.637825,0.562873,-0.496374,0.485504,0.641724,0.279479,0.316239,0.408206,-0.763793,1.23188,0.955129,0.764818,1.07770,0.507256,0.824349,0.850851,1.07404,0.749170,0.831663,-0.275059,0.234579,0.664171,-1.25987,0.333342
Ca43,1.49385e-005,1.49455e-005,1.14599e-005,1.72116e-005,1.42890e-005,-0.508834,1.51557,-1.15580,-1.07073,0.327007,0.851340,2.47573,2.15901,-0.918421,-1.23040,-0.672401,0.421788,1.19548e-005,5.97835e-006,2.86799e-006,5.73516e-006,7.14316e-006,-2.36263,1.23420
Ca44,0.0390885,0.239821,0.409176,-0.409295,0.353243,1.72324,0.285631,-0.854779,-0.643656,0.775499,0.516731,0.301064,1.05261,-1.37303,-1.57865,-0.681551,-0.177767,0.105830,0.886672,0.262682,-0.227689,0.169304,0.618339,0.300572
Sc45,-0.234571,0.288598,0.121631,-0.0875351,0.0281026,0.503329,0.972379,-0.552549,-0.245866,0.747934,1.16591,0.221644,1.55947,-0.475204,-2.25025,0.0110448,-0.112323,1.12430,1.67924,-0.528393,0.503528,2.11760,1.53899,0.661891
Ti47,-1.41812,-1.18537,-2.16692,2.29305,-0.777593,0.891187,0.0337487,-1.18912,-0.497586,-0.427686,-0.0264845,-0.623301,-0.174484,-0.688920,2.25235,-2.52869,-0.891003,0.498776,1.27305,-0.595163,0.495336,0.676751,2.37564,0.856102
Ti49,-0.147103,-0.693709,0.902101,-0.973000,-0.667024,-0.0660347,0.564775,-1.48403,-0.175627,-0.379461,0.377352,0.556436,0.121011,-0.535218,2.64805,-2.44260,0.469795,0.510702,1.06634,0.983787,-0.848667,0.767448,2.81226,1.23049
V51,0.914651,0.196232,0.262266,-0.274379,1.13357,1.67036,0.235521,-0.0118029,2.05123,1.43100,2.04940,1.00341,1.30369,-0.365622,3.95542,0.779281,-0.256404,-0.273853,0.719744,0.331667,-0.298911,-0.109404,0.388217,0.495687
Cr53,-0.911187,-0.447014,-1.52898,1.54714,-1.18626,0.705904,0.145436,-2.26437,-0.844400,1.62941,0.620756,0.987550,1.17070,-0.142920,2.97432,1.06404,1.34641,0.581387,0.677878,-0.0853838,0.0201353,-0.618195,0.564312,0.224115
Mn55,-0.456504,0.164941,0.149129,-0.172584,0.222282,0.366084,1.57348,-0.474047,1.03508,1.69701,1.05766,0.0243637,1.66680,-0.472550,-1.41970,0.161900,-0.119985,-0.0886386,0.536697,0.475382,-0.443997,-0.161150,0.732364,-0.116023
Co59,-0.432092,0.0916483,-0.328523,0.272142,0.622783,1.85382,1.86197,1.16057,1.40482,2.40138,2.59308,1.24082,1.61282,0.936058,0.00806150,1.10850,0.791060,1.18181,1.25482,0.734602,-0.714274,0.165723,1.96492,0.726190
Ni60,-0.619458,0.127860,-0.136604,0.194616,3.57264,1.92819,1.91202,1.00727,2.84794,2.68863,2.17237,1.83997,2.84662,1.87098,0.0238126,1.14980,1.51257,0.957857,1.07142,-0.803153,0.705190,2.47766,2.12388,2.05885
Ni62,-1.12022,-0.184674,-0.842108,0.771735,-4.03195,0.597727,0.574746,-0.117015,-0.0967242,0.522223,0.301677,0.144049,1.70351,-0.129946,-0.0112082,0.394925,0.109093,-0.116060,0.204443,-0.497025,0.405468,0.971137,0.751046,0.494709
Cu63,-0.339971,-0.161762,0.199237,-0.158233,-0.334230,1.01880,0.911202,-2.38133,-3.40324,-1.34469,0.824356,0.110013,1.06803,-0.897711,-0.320112,-0.707141,-0.765501,0.649541,0.573786,-0.450167,0.336471,0.450110,0.572750,1.14729
Zn66,-0.563798,-0.138643,0.201629,-0.164455,0.342064,2.59432,2.11867,3.09146,2.45760,4.50322,3.23256,3.98636,3.57868,2.32774,3.08287,2.68513,3.07236,0.766129,1.18954,-0.422899,0.366118,0.841726,2.26185,1.79868
Zn67,2.02778,1.02056,0.335415,-0.371487,1.49158,1.65015,4.27686,3.18509,3.65120,4.95005,4.16651,2.68357,3.68955,2.81941,1.95164,2.74409,2.53703,0.313664,0.828403,0.602971,-0.504704,1.16422,0.571151,0.117386
Ga69,0.798039,0.774888,0.506563,-0.519435,0.899647,1.29222,3.35654,-2.09289,0.119396,0.886295,-3.54866,-0.689913,0.0415976,-1.94608,3.76315,-3.91056,2.07193,0.704306,1.33406,0.546421,-0.485475,-0.0675975,-2.33015,1.83908
Sr88,0.435966,0.574621,0.0873994,-0.0643945,0.405403,-1.85179,0.876317,2.11553,-6.21550,-4.71919,2.41553,-0.293320,-2.21684,-14.9592,0.456359,-25.9143,-7.58456,1.08169,1.18114,-0.312077,0.283764,0.396846,-0.586709,-2.42318
Y89,0.510293,0.598186,0.0154998,-0.00599502,0.447727,-2.45867,2.33481,-2.45969,4.92890,1.35873,-0.912655,1.64390,-1.19803,-3.91965,0.600999,-1.06462,-1.01055,0.714722,1.21898,-0.340590,0.302295,0.898525,-0.652421,-4.08754
Zr90,1.18953,1.23372,0.342307,-0.284319,1.33963,-1.13643,2.26002,-0.377193,-2.50742,-26.7295,1.25798,-6.96815,0.514452,-1.78370,-4.41776,-5.87205,-1.01549,1.15896,1.43946,-0.650803,0.564722,1.03275,0.791721,2.55245
Nb93,0.312175,0.771392,-0.403896,0.386039,-0.735553,-1.02163,-3.42662,-0.917664,-0.535588,2.18478,4.60093,-1.71023,-0.318063,-0.523738,-0.105705,-13.5061,2.72828,0.902902,1.60903,0.125820,-0.142827,0.844354,-1.73005,-1.09820
Ba135,1.59245,1.13906,-0.515990,0.576507,0.700518,-1.82143,0.130749,-5.08362,-2.82380,-6.15494,1.71698,-1.09918,-2.59987,-1.22399,-0.575697,-6.62809,2.76448,0.371478,0.418085,-0.319735,0.251268,0.278367,0.776077,2.06861
Ba137,-1.04778,-0.769888,-0.0938550,0.114094,-1.01232,-2.66218,-4.62340,-3.20396,-4.07639,-4.42116,4.21749,-1.56119,-3.17861,-5.32165,-1.69473,-6.40749,-3.78782,0.218412,0.391343,-0.142895,0.110072,-0.290152,0.799265,2.80538
La139,0.805625,1.13591,0.0348299,-0.0899162,0.491618,1.11928,-1.71933,-28.7660,-11.5025,-25.2011,-2.62947,-19.0480,-19.5850,-26.9407,-30.6678,-22.5243,-22.4352,0.767487,1.53136,0.903403,-0.829972,0.817229,-1.95779,0.106087
Ce140,-0.449451,-0.364017,0.161157,-0.156102,-0.622725,-2.64124,-0.792859,-50.1114,-15.8905,-46.1917,-36.6025,-45.9715,-44.1746,-44.1829,-45.3069,-46.2314,-54.5485,-0.00181557,0.114396,-0.0283137,0.0240959,0.445841,-0.165094,3.79221
Gd157,0.0144113,0.624228,0.383447,-0.380486,-0.590857,3.42219,3.55067,3.33582,2.78053,-3.73755,-1.44826,1.51148,-2.71454,-0.876757,1.38934,3.46701,-0.517289,0.735469,1.37698,0.0890386,-0.0755663,0.853728,1.30025,-1.22048
Yb172,0.727389,0.944837,0.0549183,-0.0836644,-0.478721,0.237207,2.53443,1.44990,2.76991,-0.642958,2.79499,1.63617,-1.38237,5.38971,-1.89178,-2.78113,-0.513750,1.08424,2.30890,0.431855,-0.400059,0.904946,-2.21595,0.825792
